meter_id,date,time,timestamp,total_active_energy_kwh,energy_consumed_kwh,units_consumed_now,todays_consumption_kwh,today_units_consumed,monthly_consumption_kwh,monthly_units_consumed,total_active_power_kw,p1_active_kw,p2_active_kw,p3_active_kw,percent_average_load,percent_load_l1,percent_load_l2,percent_load_l3,vll_avg,v12,v23,v31,vln_avg,v1_n,v2_n,v3_n,iavg,i1,i2,i3,pf_avg,frequency_hz
KSR-1,2025-01-07,05:58:00,2025-01-07 05:58:00,668599.44,0.64,0.64,224.77,224.77,5630.74,5630.74,39.28,16.66,12.47,8.59,57.14,68.71,61.6,44.24,399.21,407.87,407.48,404.85,234.15,230.59,232.64,228.28,57.14,68.71,61.6,44.24,0.9,50.05
KSR-2,2025-01-07,05:58:00,2025-01-07 05:58:00,412802.86,0.81,0.81,280.72,280.72,7043.21,7043.21,47.47,15.59,18.12,14.11,72.21,66.93,80.41,69.87,408.53,412.28,396.41,403.68,235.92,232.38,231.7,229.3,72.21,66.93,80.41,69.87,0.92,50.41
KSR-1,2025-01-07,05:59:00,2025-01-07 05:59:00,668600.09,0.65,0.65,225.42,225.42,5631.39,5631.39,37.89,16.0,12.75,9.03,58.83,69.26,60.17,45.08,402.58,398.88,402.92,397.23,228.65,229.68,236.22,236.7,58.83,69.26,60.17,45.08,0.9,50.87
KSR-2,2025-01-07,05:59:00,2025-01-07 05:59:00,412803.68,0.82,0.82,281.53,281.53,7044.03,7044.03,47.28,15.12,17.91,14.54,72.62,68.04,80.92,71.18,402.69,407.04,404.75,400.32,236.43,235.9,236.11,234.56,72.62,68.04,80.92,71.18,0.92,49.99
KSR-1,2025-01-07,06:00:00,2025-01-07 06:00:00,668600.68,0.59,0.59,226.01,226.01,5631.98,5631.98,35.78,14.39,12.98,8.38,59.29,70.69,61.91,44.04,399.58,410.74,394.56,396.02,235.01,236.01,229.78,233.9,59.29,70.69,61.91,44.04,0.9,49.97
KSR-2,2025-01-07,06:00:00,2025-01-07 06:00:00,412804.4,0.72,0.72,282.26,282.26,7044.75,7044.75,45.31,14.86,18.58,14.46,74.04,68.74,79.32,70.23,403.68,410.75,395.45,407.02,235.05,231.82,232.33,227.55,74.04,68.74,79.32,70.23,0.92,49.66
KSR-1,2025-01-07,06:01:00,2025-01-07 06:01:00,668601.35,0.67,0.67,226.68,226.68,5632.65,5632.65,40.22,15.42,12.81,8.4,58.49,70.0,58.6,44.43,408.75,399.42,402.47,409.94,234.46,230.08,229.57,236.24,58.49,70.0,58.6,44.43,0.9,49.26
KSR-2,2025-01-07,06:01:00,2025-01-07 06:01:00,412805.18,0.77,0.77,283.03,283.03,7045.53,7045.53,46.79,14.13,17.92,13.65,74.89,69.19,80.17,68.11,408.35,401.26,404.22,399.15,229.82,233.74,232.35,229.05,74.89,69.19,80.17,68.11,0.93,50.22
KSR-1,2025-01-07,06:02:00,2025-01-07 06:02:00,668601.91,0.56,0.56,227.24,227.24,5633.21,5633.21,35.01,15.8,13.27,8.92,61.85,69.16,59.42,43.2,403.84,409.26,407.9,398.58,236.59,232.51,235.84,229.54,61.85,69.16,59.42,43.2,0.92,50.09
KSR-2,2025-01-07,06:02:00,2025-01-07 06:02:00,412806.0,0.83,0.83,283.86,283.86,7046.35,7046.35,47.66,14.73,18.4,13.43,74.91,68.17,77.99,68.67,401.83,407.07,406.19,403.55,232.45,233.47,235.98,233.21,74.91,68.17,77.99,68.67,0.93,50.01
KSR-1,2025-01-07,06:03:00,2025-01-07 06:03:00,668602.51,0.59,0.59,227.83,227.83,5633.81,5633.81,35.57,15.0,12.71,8.51,59.19,68.57,60.77,43.26,405.66,402.69,395.94,400.75,233.05,230.28,230.82,234.29,59.19,68.57,60.77,43.26,0.89,50.02
KSR-2,2025-01-07,06:03:00,2025-01-07 06:03:00,412806.8,0.8,0.8,284.66,284.66,7047.15,7047.15,46.49,15.07,18.35,13.47,74.83,65.35,82.89,69.96,396.28,400.86,397.14,406.84,232.68,236.11,235.54,231.69,74.83,65.35,82.89,69.96,0.91,49.44
KSR-1,2025-01-07,06:04:00,2025-01-07 06:04:00,668603.15,0.65,0.65,228.48,228.48,5634.45,5634.45,37.38,14.67,12.52,8.35,58.85,68.27,63.22,44.07,404.26,396.68,410.18,407.78,236.3,234.84,232.61,235.84,58.85,68.27,63.22,44.07,0.9,49.49
KSR-2,2025-01-07,06:04:00,2025-01-07 06:04:00,412807.63,0.82,0.82,285.48,285.48,7047.98,7047.98,47.34,14.04,17.97,14.81,71.92,67.4,85.05,69.66,395.9,399.39,408.02,404.26,232.8,232.9,232.99,236.34,71.92,67.4,85.05,69.66,0.95,50.47
KSR-1,2025-01-07,06:05:00,2025-01-07 06:05:00,668603.8,0.65,0.65,229.13,229.13,5635.1,5635.1,37.55,15.33,13.28,8.41,58.47,70.39,60.6,44.79,395.86,409.64,409.1,406.44,236.38,233.25,235.03,234.6,58.47,70.39,60.6,44.79,0.93,50.0
KSR-2,2025-01-07,06:05:00,2025-01-07 06:05:00,412808.39,0.76,0.76,286.25,286.25,7048.74,7048.74,46.41,15.19,17.62,13.92,72.58,66.6,80.14,70.69,400.75,402.45,400.75,407.32,234.13,229.13,229.78,235.53,72.58,66.6,80.14,70.69,0.92,50.06
KSR-1,2025-01-07,06:06:00,2025-01-07 06:06:00,668604.47,0.67,0.67,229.8,229.8,5635.77,5635.77,39.45,16.21,13.06,8.3,58.01,69.39,63.38,43.26,398.52,404.85,396.79,399.55,238.02,230.93,234.51,232.51,58.01,69.39,63.38,43.26,0.91,48.98
KSR-2,2025-01-07,06:06:00,2025-01-07 06:06:00,412809.18,0.79,0.79,287.04,287.04,7049.53,7049.53,48.0,15.03,18.84,14.78,73.96,66.54,81.61,69.83,395.51,399.51,405.75,410.55,236.91,229.88,227.47,233.09,73.96,66.54,81.61,69.83,0.92,50.73
KSR-1,2025-01-07,06:07:00,2025-01-07 06:07:00,668605.05,0.57,0.57,230.37,230.37,5636.35,5636.35,35.5,15.74,13.3,8.41,60.25,72.9,59.22,45.59,406.39,400.08,398.01,397.35,227.89,229.47,229.04,235.6,60.25,72.9,59.22,45.59,0.92,49.87
KSR-2,2025-01-07,06:07:00,2025-01-07 06:07:00,412810.01,0.83,0.83,287.86,287.86,7050.36,7050.36,48.41,15.34,17.89,13.81,75.28,66.55,82.81,68.14,396.0,410.14,396.91,399.3,235.13,231.16,235.31,230.07,75.28,66.55,82.81,68.14,0.94,49.51
KSR-1,2025-01-07,06:08:00,2025-01-07 06:08:00,668605.67,0.63,0.63,231.0,231.0,5636.97,5636.97,38.47,16.19,13.39,8.71,57.28,69.95,62.76,44.39,411.32,400.71,405.64,409.74,232.03,234.93,229.81,231.82,57.28,69.95,62.76,44.39,0.93,49.75
KSR-2,2025-01-07,06:08:00,2025-01-07 06:08:00,412810.76,0.75,0.75,288.62,288.62,7051.11,7051.11,46.77,15.19,18.22,13.73,73.11,69.78,78.19,69.9,403.06,414.17,395.6,399.56,236.68,236.15,233.25,227.37,73.11,69.78,78.19,69.9,0.89,49.91
KSR-1,2025-01-07,06:09:00,2025-01-07 06:09:00,668606.31,0.63,0.63,231.64,231.64,5637.61,5637.61,37.54,16.52,12.94,8.1,58.54,73.88,60.59,42.63,397.53,407.64,399.1,395.78,231.01,233.95,229.14,235.3,58.54,73.88,60.59,42.63,0.9,50.96
KSR-2,2025-01-07,06:09:00,2025-01-07 06:09:00,412811.57,0.81,0.81,289.42,289.42,7051.92,7051.92,46.76,15.3,17.67,14.94,73.39,68.26,83.07,71.61,395.3,404.93,393.98,404.66,232.82,237.53,233.93,234.72,73.39,68.26,83.07,71.61,0.91,50.25
KSR-1,2025-01-07,06:10:00,2025-01-07 06:10:00,668606.95,0.64,0.64,232.28,232.28,5638.25,5638.25,37.91,15.39,12.55,8.87,61.61,71.08,61.87,43.45,409.96,411.05,405.02,406.94,232.81,235.52,228.48,229.4,61.61,71.08,61.87,43.45,0.9,50.28
KSR-2,2025-01-07,06:10:00,2025-01-07 06:10:00,412812.38,0.81,0.81,290.24,290.24,7052.73,7052.73,46.63,15.27,18.14,14.09,74.44,69.3,82.32,70.95,398.57,412.34,395.58,403.02,229.1,235.6,236.07,236.35,74.44,69.3,82.32,70.95,0.92,50.72
KSR-1,2025-01-07,06:11:00,2025-01-07 06:11:00,668607.6,0.64,0.64,232.92,232.92,5638.9,5638.9,38.4,14.81,13.25,8.66,58.94,72.39,60.53,46.89,409.86,399.09,401.78,401.48,230.66,231.06,230.56,230.33,58.94,72.39,60.53,46.89,0.91,50.75
KSR-2,2025-01-07,06:11:00,2025-01-07 06:11:00,412813.21,0.83,0.83,291.07,291.07,7053.56,7053.56,48.35,14.58,18.24,14.56,72.72,69.07,81.69,69.08,394.66,397.56,392.8,407.9,234.07,231.2,230.22,231.38,72.72,69.07,81.69,69.08,0.94,49.64
KSR-1,2025-01-07,06:12:00,2025-01-07 06:12:00,668608.21,0.61,0.61,233.54,233.54,5639.51,5639.51,38.35,15.81,12.79,8.84,60.27,68.83,60.88,42.88,399.7,411.09,408.5,408.79,236.18,233.7,234.01,230.25,60.27,68.83,60.88,42.88,0.9,49.86
KSR-2,2025-01-07,06:12:00,2025-01-07 06:12:00,412813.97,0.75,0.75,291.82,291.82,7054.32,7054.32,45.96,15.04,18.04,13.88,74.16,69.69,79.97,68.3,405.71,405.05,395.52,401.55,231.03,229.4,234.38,235.16,74.16,69.69,79.97,68.3,0.93,49.59
KSR-1,2025-01-07,06:13:00,2025-01-07 06:13:00,668608.83,0.62,0.62,234.16,234.16,5640.13,5640.13,38.54,16.11,13.04,8.49,58.03,69.09,59.63,42.72,404.77,399.11,406.71,409.94,232.67,231.15,235.91,233.32,58.03,69.09,59.63,42.72,0.92,49.05
KSR-2,2025-01-07,06:13:00,2025-01-07 06:13:00,412814.77,0.8,0.8,292.63,292.63,7055.12,7055.12,48.6,14.4,17.56,14.68,76.88,69.23,80.09,71.12,399.46,401.18,406.72,397.18,230.57,232.47,235.23,228.88,76.88,69.23,80.09,71.12,0.93,50.13
KSR-1,2025-01-07,06:14:00,2025-01-07 06:14:00,668609.44,0.61,0.61,234.77,234.77,5640.74,5640.74,38.68,15.92,13.0,9.09,57.72,72.01,60.88,42.63,410.28,400.78,396.1,399.54,233.85,229.98,232.48,236.52,57.72,72.01,60.88,42.63,0.9,49.6
KSR-2,2025-01-07,06:14:00,2025-01-07 06:14:00,412815.57,0.8,0.8,293.43,293.43,7055.92,7055.92,46.46,15.23,17.82,14.12,75.58,65.65,79.44,68.84,396.81,402.05,393.9,409.42,232.39,228.8,229.45,229.05,75.58,65.65,79.44,68.84,0.93,49.78
KSR-1,2025-01-07,06:15:00,2025-01-07 06:15:00,668610.04,0.59,0.59,235.37,235.37,5641.34,5641.34,35.25,14.62,13.49,8.35,60.35,68.48,59.55,42.01,404.39,409.13,397.11,404.26,231.79,235.68,229.26,231.45,60.35,68.48,59.55,42.01,0.91,49.2
KSR-2,2025-01-07,06:15:00,2025-01-07 06:15:00,412816.32,0.75,0.75,294.18,294.18,7056.67,7056.67,45.57,14.97,18.1,14.57,74.54,69.87,82.77,69.9,410.76,409.27,401.66,395.59,235.69,233.54,233.05,232.71,74.54,69.87,82.77,69.9,0.93,50.57
KSR-1,2025-01-07,06:16:00,2025-01-07 06:16:00,668610.67,0.63,0.63,235.99,235.99,5641.97,5641.97,37.57,14.62,13.43,8.28,57.66,73.08,59.83,42.62,409.35,401.29,407.88,402.06,231.03,231.78,230.15,230.61,57.66,73.08,59.83,42.62,0.9,50.87
KSR-2,2025-01-07,06:16:00,2025-01-07 06:16:00,412817.09,0.77,0.77,294.95,294.95,7057.44,7057.44,46.85,14.34,19.28,14.28,74.88,67.6,82.5,68.65,398.64,405.87,408.44,399.87,233.25,237.11,232.67,232.7,74.88,67.6,82.5,68.65,0.91,49.69
KSR-1,2025-01-07,06:17:00,2025-01-07 06:17:00,668611.27,0.61,0.61,236.6,236.6,5642.57,5642.57,36.46,15.54,13.22,8.37,60.66,70.8,59.28,44.45,402.47,408.45,398.27,408.31,233.41,230.27,233.53,231.46,60.66,70.8,59.28,44.45,0.91,50.58
KSR-2,2025-01-07,06:17:00,2025-01-07 06:17:00,412817.89,0.8,0.8,295.75,295.75,7058.24,7058.24,48.98,15.36,19.09,14.22,74.52,67.62,79.56,68.65,408.62,400.45,407.15,407.85,229.69,234.73,234.06,229.44,74.52,67.62,79.56,68.65,0.93,49.39
KSR-1,2025-01-07,06:18:00,2025-01-07 06:18:00,668611.92,0.65,0.65,237.25,237.25,5643.22,5643.22,37.58,14.81,12.4,8.87,61.05,68.31,59.6,44.91,402.03,412.65,400.99,405.6,233.92,229.18,231.25,235.89,61.05,68.31,59.6,44.91,0.92,49.14
KSR-2,2025-01-07,06:18:00,2025-01-07 06:18:00,412818.67,0.78,0.78,296.52,296.52,7059.02,7059.02,45.15,15.18,17.27,13.43,71.07,68.67,78.57,69.87,397.69,410.04,399.62,395.91,233.23,228.95,228.47,232.74,71.07,68.67,78.57,69.87,0.91,49.37
KSR-1,2025-01-07,06:19:00,2025-01-07 06:19:00,668612.5,0.58,0.58,237.82,237.82,5643.8,5643.8,36.37,14.96,12.96,9.0,56.88,69.16,60.68,44.57,396.12,409.39,400.56,407.34,231.78,237.04,233.07,229.12,56.88,69.16,60.68,44.57,0.93,50.77
KSR-2,2025-01-07,06:19:00,2025-01-07 06:19:00,412819.44,0.78,0.78,297.3,297.3,7059.79,7059.79,47.69,14.21,19.08,14.11,73.54,68.23,81.33,68.92,400.7,402.32,395.16,405.17,228.05,236.36,234.47,228.31,73.54,68.23,81.33,68.92,0.92,50.11
KSR-1,2025-01-07,06:20:00,2025-01-07 06:20:00,668613.12,0.63,0.63,238.45,238.45,5644.42,5644.42,38.24,14.76,13.62,8.81,58.13,68.32,62.93,45.55,406.15,396.71,398.33,408.27,237.87,231.96,229.81,232.95,58.13,68.32,62.93,45.55,0.92,50.17
KSR-2,2025-01-07,06:20:00,2025-01-07 06:20:00,412820.24,0.8,0.8,298.1,298.1,7060.59,7060.59,46.28,14.7,17.88,14.28,73.71,70.98,81.64,71.65,402.93,406.08,407.74,402.57,234.35,233.75,235.08,232.46,73.71,70.98,81.64,71.65,0.91,50.31
KSR-1,2025-01-07,06:21:00,2025-01-07 06:21:00,668613.73,0.61,0.61,239.06,239.06,5645.03,5645.03,35.45,16.09,12.72,9.02,60.55,70.98,59.89,42.89,402.37,401.38,406.53,410.46,236.08,231.55,232.54,233.38,60.55,70.98,59.89,42.89,0.92,49.84
KSR-2,2025-01-07,06:21:00,2025-01-07 06:21:00,412821.01,0.76,0.76,298.86,298.86,7061.36,7061.36,45.99,15.37,18.57,14.89,73.79,70.87,79.63,69.41,408.61,406.21,393.7,399.81,235.94,234.9,233.25,227.94,73.79,70.87,79.63,69.41,0.91,49.36
KSR-1,2025-01-07,06:22:00,2025-01-07 06:22:00,668614.32,0.59,0.59,239.65,239.65,5645.62,5645.62,36.34,16.47,12.43,8.66,56.27,70.25,63.91,42.82,410.22,402.99,403.34,410.54,229.31,234.86,231.32,231.83,56.27,70.25,63.91,42.82,0.92,49.37
KSR-2,2025-01-07,06:22:00,2025-01-07 06:22:00,412821.78,0.78,0.78,299.64,299.64,7062.13,7062.13,45.42,14.63,18.09,13.48,76.01,69.87,79.63,68.29,399.98,411.05,404.07,395.19,234.33,237.04,229.18,228.36,76.01,69.87,79.63,68.29,0.95,49.85
KSR-1,2025-01-07,06:23:00,2025-01-07 06:23:00,668614.92,0.6,0.6,240.25,240.25,5646.22,5646.22,35.48,14.88,12.97,8.67,58.96,69.3,59.69,44.1,402.06,399.24,397.9,400.36,235.68,236.48,230.41,233.19,58.96,69.3,59.69,44.1,0.9,50.79
KSR-2,2025-01-07,06:23:00,2025-01-07 06:23:00,412822.5,0.72,0.72,300.36,300.36,7062.85,7062.85,45.3,15.07,18.34,14.88,73.0,67.81,81.65,68.95,402.35,404.08,404.43,403.45,229.55,235.54,229.36,233.23,73.0,67.81,81.65,68.95,0.92,49.9
KSR-1,2025-01-07,06:24:00,2025-01-07 06:24:00,668615.52,0.6,0.6,240.84,240.84,5646.82,5646.82,36.25,14.9,13.21,8.78,58.04,72.27,62.14,43.78,407.85,408.31,394.67,398.67,237.7,232.14,232.15,234.93,58.04,72.27,62.14,43.78,0.89,50.49
KSR-2,2025-01-07,06:24:00,2025-01-07 06:24:00,412823.32,0.81,0.81,301.17,301.17,7063.67,7063.67,48.1,14.4,18.73,14.62,74.08,69.41,84.12,70.41,405.7,403.72,403.49,398.19,234.78,236.65,227.96,229.8,74.08,69.41,84.12,70.41,0.91,49.34
KSR-1,2025-01-07,06:25:00,2025-01-07 06:25:00,668616.15,0.63,0.63,241.47,241.47,5647.45,5647.45,36.08,15.61,13.22,8.04,58.84,68.48,59.56,43.25,406.92,400.84,394.7,402.52,228.06,231.78,232.66,234.24,58.84,68.48,59.56,43.25,0.9,50.19
KSR-2,2025-01-07,06:25:00,2025-01-07 06:25:00,412824.15,0.84,0.84,302.01,302.01,7064.5,7064.5,48.72,14.66,18.98,13.73,75.24,66.2,83.58,67.35,401.88,399.55,393.11,409.84,229.04,232.73,231.5,233.87,75.24,66.2,83.58,67.35,0.93,49.66
KSR-1,2025-01-07,06:26:00,2025-01-07 06:26:00,668616.79,0.64,0.64,242.12,242.12,5648.09,5648.09,39.88,15.8,13.0,8.15,59.54,72.65,62.4,43.26,402.34,412.84,406.73,406.12,233.64,237.25,232.05,236.26,59.54,72.65,62.4,43.26,0.92,50.97
KSR-2,2025-01-07,06:26:00,2025-01-07 06:26:00,412824.96,0.81,0.81,302.82,302.82,7065.31,7065.31,47.69,14.64,18.0,14.16,72.58,67.06,81.93,72.1,400.0,405.67,402.17,402.53,231.26,231.3,236.39,235.46,72.58,67.06,81.93,72.1,0.92,48.94
KSR-1,2025-01-07,06:27:00,2025-01-07 06:27:00,668617.38,0.59,0.59,242.71,242.71,5648.68,5648.68,35.61,16.36,12.66,8.48,57.1,72.24,60.85,43.38,407.21,407.73,397.15,401.07,228.83,232.4,237.1,235.56,57.1,72.24,60.85,43.38,0.91,50.04
KSR-2,2025-01-07,06:27:00,2025-01-07 06:27:00,412825.8,0.83,0.83,303.65,303.65,7066.15,7066.15,48.48,14.86,18.08,14.54,74.99,65.85,84.02,67.59,407.52,412.09,399.81,402.61,231.21,231.75,229.22,235.46,74.99,65.85,84.02,67.59,0.91,49.55
KSR-1,2025-01-07,06:28:00,2025-01-07 06:28:00,668618.05,0.67,0.67,243.38,243.38,5649.35,5649.35,40.3,14.96,13.15,8.89,58.01,70.75,61.35,45.24,400.48,399.44,410.11,411.88,228.22,233.12,234.7,229.14,58.01,70.75,61.35,45.24,0.92,50.51
KSR-2,2025-01-07,06:28:00,2025-01-07 06:28:00,412826.55,0.76,0.76,304.41,304.41,7066.9,7066.9,46.23,14.61,19.11,13.96,71.91,67.43,83.6,68.51,404.83,413.23,394.43,409.83,232.78,231.01,228.1,235.89,71.91,67.43,83.6,68.51,0.91,49.99
KSR-1,2025-01-07,06:29:00,2025-01-07 06:29:00,668618.65,0.6,0.6,243.97,243.97,5649.95,5649.95,35.43,14.94,13.32,8.55,58.55,70.03,62.56,45.08,401.68,406.49,397.35,398.3,229.76,232.48,228.91,227.44,58.55,70.03,62.56,45.08,0.91,49.34
KSR-2,2025-01-07,06:29:00,2025-01-07 06:29:00,412827.3,0.75,0.75,305.16,305.16,7067.65,7067.65,46.95,14.24,18.1,14.83,72.0,67.37,81.3,70.42,405.01,412.16,397.39,402.04,232.01,233.09,231.66,234.33,72.0,67.37,81.3,70.42,0.93,49.48
KSR-1,2025-01-07,06:30:00,2025-01-07 06:30:00,668619.28,0.63,0.63,244.61,244.61,5650.58,5650.58,39.34,16.36,12.99,8.94,59.93,68.63,62.74,41.62,406.19,410.21,399.36,408.78,232.67,229.66,235.51,231.5,59.93,68.63,62.74,41.62,0.93,49.0
KSR-2,2025-01-07,06:30:00,2025-01-07 06:30:00,412828.11,0.81,0.81,305.96,305.96,7068.46,7068.46,48.04,15.03,18.63,14.72,70.09,66.48,80.98,69.88,409.16,411.81,406.09,399.46,228.92,231.21,229.01,229.77,70.09,66.48,80.98,69.88,0.91,50.74
KSR-1,2025-01-07,06:31:00,2025-01-07 06:31:00,668619.91,0.63,0.63,245.24,245.24,5651.21,5651.21,37.6,15.35,13.57,8.05,57.01,68.46,62.25,42.8,405.57,402.37,406.08,409.38,231.31,230.98,233.67,230.13,57.01,68.46,62.25,42.8,0.89,50.29
KSR-2,2025-01-07,06:31:00,2025-01-07 06:31:00,412828.91,0.81,0.81,306.77,306.77,7069.26,7069.26,47.04,14.75,19.21,14.53,70.83,71.58,81.32,68.49,409.29,407.81,401.76,400.7,234.66,234.22,227.96,234.32,70.83,71.58,81.32,68.49,0.93,48.98
KSR-1,2025-01-07,06:32:00,2025-01-07 06:32:00,668620.52,0.6,0.6,245.84,245.84,5651.82,5651.82,35.24,14.68,13.3,8.28,57.83,70.63,59.4,42.98,406.94,408.84,404.23,403.34,233.68,231.03,230.42,230.86,57.83,70.63,59.4,42.98,0.9,50.84
KSR-2,2025-01-07,06:32:00,2025-01-07 06:32:00,412829.69,0.78,0.78,307.55,307.55,7070.04,7070.04,44.97,14.92,17.88,14.48,73.25,67.22,82.33,68.7,405.57,402.38,407.17,398.75,236.86,229.74,236.98,236.25,73.25,67.22,82.33,68.7,0.91,50.75
KSR-1,2025-01-07,06:33:00,2025-01-07 06:33:00,668621.12,0.6,0.6,246.44,246.44,5652.42,5652.42,37.28,15.76,12.85,8.97,60.79,69.06,61.01,42.15,398.27,408.86,409.24,405.43,236.63,231.63,235.97,233.81,60.79,69.06,61.01,42.15,0.91,49.84
KSR-2,2025-01-07,06:33:00,2025-01-07 06:33:00,412830.45,0.76,0.76,308.31,308.31,7070.8,7070.8,45.91,14.39,18.52,15.04,74.17,67.09,82.08,66.89,398.39,410.04,392.38,399.96,230.78,236.75,230.05,227.79,74.17,67.09,82.08,66.89,0.94,50.92
KSR-1,2025-01-07,06:34:00,2025-01-07 06:34:00,668621.74,0.62,0.62,247.06,247.06,5653.04,5653.04,39.2,15.06,13.23,8.66,55.96,69.41,61.55,44.01,401.19,410.43,401.88,397.17,234.55,236.51,232.48,228.67,55.96,69.41,61.55,44.01,0.91,49.4
KSR-2,2025-01-07,06:34:00,2025-01-07 06:34:00,412831.2,0.74,0.74,309.05,309.05,7071.55,7071.55,46.87,14.43,17.98,14.57,74.31,70.54,80.6,68.59,404.16,403.27,402.14,403.9,236.33,229.09,232.38,227.49,74.31,70.54,80.6,68.59,0.92,49.84
KSR-1,2025-01-07,06:35:00,2025-01-07 06:35:00,668622.36,0.62,0.62,247.69,247.69,5653.66,5653.66,37.66,16.22,13.2,9.07,55.92,67.67,61.43,45.13,398.41,406.81,403.62,397.98,236.05,232.62,234.57,230.22,55.92,67.67,61.43,45.13,0.92,50.01
KSR-2,2025-01-07,06:35:00,2025-01-07 06:35:00,412831.96,0.76,0.76,309.81,309.81,7072.31,7072.31,46.66,14.98,18.4,14.91,72.89,66.99,80.82,68.32,399.41,409.87,405.42,401.29,234.97,234.11,229.64,229.7,72.89,66.99,80.82,68.32,0.91,48.96
KSR-1,2025-01-07,06:36:00,2025-01-07 06:36:00,668623.02,0.66,0.66,248.35,248.35,5654.32,5654.32,39.4,15.86,13.44,8.77,60.55,69.24,58.68,46.24,403.06,399.34,399.97,409.47,233.36,230.77,231.24,233.82,60.55,69.24,58.68,46.24,0.93,49.79
KSR-2,2025-01-07,06:36:00,2025-01-07 06:36:00,412832.73,0.78,0.78,310.59,310.59,7073.08,7073.08,45.9,14.99,19.05,14.8,73.73,68.36,79.29,67.4,404.43,403.47,396.91,409.34,235.31,235.97,231.32,232.33,73.73,68.36,79.29,67.4,0.92,49.62
KSR-1,2025-01-07,06:37:00,2025-01-07 06:37:00,668623.61,0.58,0.58,248.93,248.93,5654.91,5654.91,35.64,15.06,13.48,8.31,56.53,72.79,58.11,42.24,411.97,411.62,399.67,398.04,235.76,229.95,236.16,231.09,56.53,72.79,58.11,42.24,0.94,50.26
KSR-2,2025-01-07,06:37:00,2025-01-07 06:37:00,412833.58,0.85,0.85,311.44,311.44,7073.93,7073.93,48.66,14.25,19.09,13.86,72.3,66.13,84.14,68.31,403.91,412.23,404.3,409.66,233.09,231.9,236.93,232.87,72.3,66.13,84.14,68.31,0.91,50.47
KSR-1,2025-01-07,06:38:00,2025-01-07 06:38:00,668624.24,0.64,0.64,249.57,249.57,5655.54,5655.54,38.5,14.75,13.38,8.77,55.38,68.92,58.57,43.76,400.29,403.73,397.61,404.89,230.56,229.45,236.4,235.88,55.38,68.92,58.57,43.76,0.91,49.16
KSR-2,2025-01-07,06:38:00,2025-01-07 06:38:00,412834.38,0.8,0.8,312.23,312.23,7074.73,7074.73,47.17,14.75,17.88,14.45,73.75,70.47,84.19,67.21,400.99,399.7,399.58,400.12,229.39,233.14,233.71,234.12,73.75,70.47,84.19,67.21,0.9,50.51
KSR-1,2025-01-07,06:39:00,2025-01-07 06:39:00,668624.92,0.68,0.68,250.24,250.24,5656.22,5656.22,39.0,15.64,13.58,8.59,56.16,69.11,60.08,43.5,397.1,407.29,398.39,397.51,233.95,233.36,233.72,231.98,56.16,69.11,60.08,43.5,0.89,49.41
KSR-2,2025-01-07,06:39:00,2025-01-07 06:39:00,412835.18,0.81,0.81,313.04,313.04,7075.53,7075.53,47.22,14.47,18.46,14.7,75.08,70.39,81.1,70.56,401.71,408.21,407.9,411.15,231.91,236.06,233.99,233.65,75.08,70.39,81.1,70.56,0.94,50.05
KSR-1,2025-01-07,06:40:00,2025-01-07 06:40:00,668625.58,0.66,0.66,250.9,250.9,5656.88,5656.88,39.09,14.87,13.36,8.53,57.93,69.18,63.02,44.11,409.46,404.55,402.66,401.61,232.2,232.25,231.67,229.33,57.93,69.18,63.02,44.11,0.91,50.13
KSR-2,2025-01-07,06:40:00,2025-01-07 06:40:00,412835.99,0.8,0.8,313.84,313.84,7076.34,7076.34,46.14,14.94,18.99,14.67,72.29,70.49,83.79,70.51,399.75,399.8,398.68,399.35,234.73,229.1,233.17,235.96,72.29,70.49,83.79,70.51,0.91,49.54
KSR-1,2025-01-07,06:41:00,2025-01-07 06:41:00,668626.15,0.57,0.57,251.48,251.48,5657.45,5657.45,35.8,14.8,12.38,8.02,59.16,68.01,60.9,44.5,403.45,406.19,402.05,396.26,228.33,232.8,230.28,234.55,59.16,68.01,60.9,44.5,0.91,49.75
KSR-2,2025-01-07,06:41:00,2025-01-07 06:41:00,412836.73,0.75,0.75,314.59,314.59,7077.08,7077.08,45.25,15.3,19.28,13.34,72.75,68.25,82.59,70.33,409.32,408.45,405.47,403.74,228.55,231.49,231.4,234.31,72.75,68.25,82.59,70.33,0.91,48.91
KSR-1,2025-01-07,06:42:00,2025-01-07 06:42:00,668626.79,0.64,0.64,252.12,252.12,5658.09,5658.09,39.09,15.97,12.85,8.92,59.31,69.29,59.52,43.44,407.82,399.77,401.46,397.83,237.83,233.79,231.37,232.43,59.31,69.29,59.52,43.44,0.9,49.39
KSR-2,2025-01-07,06:42:00,2025-01-07 06:42:00,412837.58,0.85,0.85,315.43,315.43,7077.93,7077.93,48.84,14.6,17.43,13.8,72.22,67.54,79.65,69.52,398.1,404.96,392.81,406.45,234.75,230.96,235.68,232.24,72.22,67.54,79.65,69.52,0.93,49.97
KSR-1,2025-01-07,06:43:00,2025-01-07 06:43:00,668627.41,0.62,0.62,252.74,252.74,5658.71,5658.71,38.2,16.28,12.91,8.4,56.04,68.99,60.74,44.56,408.67,397.62,410.99,405.63,236.7,231.93,229.02,235.08,56.04,68.99,60.74,44.56,0.9,50.37
