meter_id,date,time,timestamp,total_active_energy_kwh,energy_consumed_kwh,units_consumed_now,todays_consumption_kwh,today_units_consumed,monthly_consumption_kwh,monthly_units_consumed,total_active_power_kw,p1_active_kw,p2_active_kw,p3_active_kw,percent_average_load,percent_load_l1,percent_load_l2,percent_load_l3,vll_avg,v12,v23,v31,vln_avg,v1_n,v2_n,v3_n,iavg,i1,i2,i3,pf_avg,frequency_hz
KSR-2,2025-01-10,07:09:00,2025-01-10 07:09:00,416243.88,0.81,0.81,336.0,336.0,10484.23,10484.23,47.4,14.97,17.71,14.66,75.63,68.57,79.27,67.43,408.17,409.54,393.34,406.33,234.01,237.38,229.4,228.51,75.63,68.57,79.27,67.43,0.94,49.65
KSR-1,2025-01-10,07:10:00,2025-01-10 07:10:00,671343.9,0.63,0.63,269.06,269.06,8375.2,8375.2,39.15,14.54,12.93,8.52,57.86,68.05,63.25,43.46,410.21,405.67,409.94,400.37,232.17,232.07,230.29,233.34,57.86,68.05,63.25,43.46,0.92,49.48
KSR-2,2025-01-10,07:10:00,2025-01-10 07:10:00,416244.72,0.84,0.84,336.85,336.85,10485.07,10485.07,48.49,15.49,18.05,15.0,72.73,68.04,80.99,67.44,403.57,413.36,399.73,401.72,235.79,229.35,229.15,234.66,72.73,68.04,80.99,67.44,0.93,50.35
KSR-1,2025-01-10,07:11:00,2025-01-10 07:11:00,671344.56,0.66,0.66,269.72,269.72,8375.86,8375.86,38.36,15.07,12.38,7.96,58.7,70.92,59.97,43.47,409.97,402.94,403.38,402.11,229.13,237.72,232.23,235.58,58.7,70.92,59.97,43.47,0.92,49.12
KSR-2,2025-01-10,07:11:00,2025-01-10 07:11:00,416245.43,0.71,0.71,337.56,337.56,10485.78,10485.78,44.33,14.43,18.91,14.87,73.18,70.48,80.12,71.59,401.42,398.16,393.45,408.83,228.58,233.24,231.0,231.95,73.18,70.48,80.12,71.59,0.92,49.98
KSR-1,2025-01-10,07:12:00,2025-01-10 07:12:00,671345.16,0.6,0.6,270.32,270.32,8376.46,8376.46,35.85,14.73,13.39,7.92,60.36,67.16,60.63,46.29,396.6,398.53,405.15,398.08,234.58,236.46,230.41,235.58,60.36,67.16,60.63,46.29,0.93,49.57
KSR-2,2025-01-10,07:12:00,2025-01-10 07:12:00,416246.26,0.83,0.83,338.39,338.39,10486.61,10486.61,47.68,14.18,17.91,14.26,76.01,67.09,79.35,70.09,402.09,411.72,395.15,397.43,231.68,235.12,231.51,230.85,76.01,67.09,79.35,70.09,0.94,49.55
KSR-1,2025-01-10,07:13:00,2025-01-10 07:13:00,671345.79,0.63,0.63,270.95,270.95,8377.09,8377.09,35.93,15.38,13.19,7.87,57.97,71.47,59.34,45.77,403.24,411.08,395.7,408.2,234.27,229.53,231.71,230.83,57.97,71.47,59.34,45.77,0.9,49.26
KSR-2,2025-01-10,07:13:00,2025-01-10 07:13:00,416247.02,0.76,0.76,339.14,339.14,10487.37,10487.37,45.55,14.35,18.02,14.48,74.46,67.02,84.01,66.61,404.16,414.58,403.83,409.15,236.46,229.33,234.44,234.26,74.46,67.02,84.01,66.61,0.94,49.2
KSR-1,2025-01-10,07:14:00,2025-01-10 07:14:00,671346.38,0.59,0.59,271.54,271.54,8377.68,8377.68,36.27,15.95,12.85,9.06,59.76,72.76,61.66,43.52,401.62,403.45,398.52,404.31,235.64,229.4,231.47,234.49,59.76,72.76,61.66,43.52,0.91,51.03
KSR-2,2025-01-10,07:14:00,2025-01-10 07:14:00,416247.84,0.82,0.82,339.97,339.97,10488.19,10488.19,47.98,14.43,18.96,14.8,71.78,69.61,79.81,68.7,402.19,414.4,400.32,405.03,235.6,235.11,230.42,232.56,71.78,69.61,79.81,68.7,0.89,49.37
KSR-1,2025-01-10,07:15:00,2025-01-10 07:15:00,671346.99,0.61,0.61,272.15,272.15,8378.29,8378.29,37.82,16.03,13.27,8.45,58.75,69.77,63.28,42.52,401.14,406.87,408.0,401.97,236.54,229.77,232.77,227.88,58.75,69.77,63.28,42.52,0.91,49.83
KSR-2,2025-01-10,07:15:00,2025-01-10 07:15:00,416248.63,0.8,0.8,340.76,340.76,10488.98,10488.98,48.1,15.21,17.98,14.87,74.51,67.71,79.3,68.06,401.26,403.85,406.65,407.47,236.89,229.62,228.37,234.63,74.51,67.71,79.3,68.06,0.91,49.59
KSR-1,2025-01-10,07:16:00,2025-01-10 07:16:00,671347.59,0.6,0.6,272.75,272.75,8378.89,8378.89,37.45,15.47,13.31,9.11,56.27,72.74,61.48,42.57,409.16,397.8,398.68,403.91,231.51,237.49,237.07,230.12,56.27,72.74,61.48,42.57,0.92,50.66
KSR-2,2025-01-10,07:16:00,2025-01-10 07:16:00,416249.42,0.79,0.79,341.55,341.55,10489.77,10489.77,45.26,14.9,18.84,14.23,70.64,67.47,81.52,67.26,399.67,398.88,398.67,397.02,231.92,232.83,236.65,230.73,70.64,67.47,81.52,67.26,0.93,49.54
KSR-1,2025-01-10,07:17:00,2025-01-10 07:17:00,671348.19,0.6,0.6,273.35,273.35,8379.49,8379.49,35.98,14.86,13.36,8.07,57.05,69.25,61.43,42.48,407.91,410.5,397.07,406.33,229.81,234.42,229.24,229.33,57.05,69.25,61.43,42.48,0.92,50.02
KSR-2,2025-01-10,07:17:00,2025-01-10 07:17:00,416250.25,0.82,0.82,342.38,342.38,10490.6,10490.6,48.64,15.18,18.7,14.49,75.86,69.09,80.1,67.64,406.25,410.15,407.51,401.61,229.57,230.24,229.45,235.33,75.86,69.09,80.1,67.64,0.91,50.8
KSR-1,2025-01-10,07:18:00,2025-01-10 07:18:00,671348.77,0.58,0.58,273.93,273.93,8380.07,8380.07,35.69,16.0,13.26,8.28,60.83,72.89,61.1,44.23,401.06,410.17,407.35,407.33,234.92,230.48,228.8,234.96,60.83,72.89,61.1,44.23,0.92,49.59
KSR-2,2025-01-10,07:18:00,2025-01-10 07:18:00,416250.99,0.74,0.74,343.12,343.12,10491.34,10491.34,45.78,15.12,18.19,14.44,72.69,66.97,82.46,68.02,404.18,405.88,405.36,404.38,228.31,236.69,233.7,234.15,72.69,66.97,82.46,68.02,0.91,50.84
KSR-1,2025-01-10,07:19:00,2025-01-10 07:19:00,671349.38,0.61,0.61,274.54,274.54,8380.68,8380.68,37.83,16.38,13.56,8.86,57.49,70.22,58.48,44.65,396.46,403.51,409.42,403.43,228.95,232.54,230.09,228.82,57.49,70.22,58.48,44.65,0.9,50.28
KSR-2,2025-01-10,07:19:00,2025-01-10 07:19:00,416251.71,0.72,0.72,343.84,343.84,10492.06,10492.06,44.42,15.32,17.78,14.32,72.54,69.56,80.35,69.28,410.56,401.57,403.87,403.27,228.15,234.42,230.26,232.32,72.54,69.56,80.35,69.28,0.91,50.69
KSR-1,2025-01-10,07:20:00,2025-01-10 07:20:00,671350.02,0.64,0.64,275.18,275.18,8381.32,8381.32,38.89,15.01,13.03,8.75,59.32,69.61,61.45,45.06,404.07,399.91,402.64,402.33,231.54,229.45,234.88,236.43,59.32,69.61,61.45,45.06,0.93,50.83
KSR-2,2025-01-10,07:20:00,2025-01-10 07:20:00,416252.45,0.74,0.74,344.58,344.58,10492.8,10492.8,45.6,14.97,18.48,14.77,74.17,70.84,82.22,68.02,405.49,401.91,394.77,394.99,234.65,236.86,234.71,228.78,74.17,70.84,82.22,68.02,0.91,50.33
KSR-1,2025-01-10,07:21:00,2025-01-10 07:21:00,671350.63,0.61,0.61,275.79,275.79,8381.93,8381.93,36.71,16.29,13.38,8.9,56.94,69.74,59.93,42.1,408.27,409.26,398.76,409.25,235.76,234.34,229.8,233.04,56.94,69.74,59.93,42.1,0.92,49.73
KSR-2,2025-01-10,07:21:00,2025-01-10 07:21:00,416253.2,0.75,0.75,345.33,345.33,10493.55,10493.55,46.24,14.3,18.54,14.73,74.66,67.94,78.96,70.36,395.11,411.54,406.89,407.07,235.8,233.48,232.11,230.69,74.66,67.94,78.96,70.36,0.9,50.58
KSR-1,2025-01-10,07:22:00,2025-01-10 07:22:00,671351.27,0.64,0.64,276.43,276.43,8382.57,8382.57,38.32,15.03,12.45,8.65,57.23,70.34,58.15,44.64,398.17,409.01,396.37,410.93,236.93,235.58,231.88,228.68,57.23,70.34,58.15,44.64,0.9,49.93
KSR-2,2025-01-10,07:22:00,2025-01-10 07:22:00,416254.0,0.8,0.8,346.13,346.13,10494.35,10494.35,47.31,15.0,18.73,14.41,75.33,67.73,80.63,70.55,409.53,404.33,400.91,403.84,232.69,233.96,236.12,234.62,75.33,67.73,80.63,70.55,0.92,50.63
KSR-1,2025-01-10,07:23:00,2025-01-10 07:23:00,671351.89,0.62,0.62,277.05,277.05,8383.19,8383.19,38.83,15.05,13.25,8.32,56.16,71.46,59.41,44.69,402.84,401.13,404.97,407.85,232.5,231.6,237.58,234.77,56.16,71.46,59.41,44.69,0.92,49.71
KSR-2,2025-01-10,07:23:00,2025-01-10 07:23:00,416254.8,0.8,0.8,346.93,346.93,10495.15,10495.15,47.03,15.04,17.31,14.74,73.47,68.68,81.71,70.08,405.96,399.98,402.84,399.97,229.21,233.43,232.81,228.18,73.47,68.68,81.71,70.08,0.93,49.82
KSR-1,2025-01-10,07:24:00,2025-01-10 07:24:00,671352.5,0.61,0.61,277.66,277.66,8383.8,8383.8,35.14,15.47,13.07,8.57,60.33,73.82,62.14,42.46,404.68,397.36,410.25,399.88,232.59,233.66,235.5,228.31,60.33,73.82,62.14,42.46,0.92,50.87
KSR-2,2025-01-10,07:24:00,2025-01-10 07:24:00,416255.57,0.76,0.76,347.7,347.7,10495.92,10495.92,47.61,15.29,18.73,14.35,72.71,67.1,81.72,67.77,402.14,409.56,399.25,395.45,231.55,233.4,236.74,234.12,72.71,67.1,81.72,67.77,0.92,49.72
KSR-1,2025-01-10,07:25:00,2025-01-10 07:25:00,671353.16,0.66,0.66,278.32,278.32,8384.46,8384.46,39.81,15.56,12.62,8.97,58.32,69.41,59.56,42.83,398.59,405.96,408.87,397.32,235.5,230.11,236.09,231.01,58.32,69.41,59.56,42.83,0.9,50.43
KSR-2,2025-01-10,07:25:00,2025-01-10 07:25:00,416256.36,0.79,0.79,348.49,348.49,10496.71,10496.71,46.57,15.6,17.92,14.67,73.0,70.59,82.54,68.8,400.8,402.48,398.42,399.81,234.41,237.78,227.77,236.61,73.0,70.59,82.54,68.8,0.91,50.58
KSR-1,2025-01-10,07:26:00,2025-01-10 07:26:00,671353.8,0.64,0.64,278.96,278.96,8385.1,8385.1,36.52,15.87,12.75,8.17,58.05,69.41,60.92,43.89,411.58,410.64,405.84,402.9,233.21,236.54,236.56,230.6,58.05,69.41,60.92,43.89,0.9,49.71
KSR-2,2025-01-10,07:26:00,2025-01-10 07:26:00,416257.11,0.75,0.75,349.24,349.24,10497.46,10497.46,45.88,14.08,18.48,13.91,72.47,68.01,77.89,71.24,404.89,411.36,400.77,396.96,231.96,230.28,236.82,231.32,72.47,68.01,77.89,71.24,0.9,50.87
KSR-1,2025-01-10,07:27:00,2025-01-10 07:27:00,671354.47,0.66,0.66,279.63,279.63,8385.77,8385.77,39.03,15.77,12.65,8.55,56.79,68.54,62.7,43.99,405.94,406.49,407.55,402.43,232.37,235.28,229.77,226.94,56.79,68.54,62.7,43.99,0.91,51.0
KSR-2,2025-01-10,07:27:00,2025-01-10 07:27:00,416257.83,0.72,0.72,349.96,349.96,10498.18,10498.18,45.67,14.04,17.83,14.44,75.94,67.67,82.18,69.63,394.52,397.84,400.76,394.78,231.17,229.44,235.2,228.17,75.94,67.67,82.18,69.63,0.9,49.25
KSR-1,2025-01-10,07:28:00,2025-01-10 07:28:00,671355.06,0.6,0.6,280.22,280.22,8386.36,8386.36,37.52,14.41,12.74,8.28,56.27,70.62,60.04,43.23,401.27,400.4,398.0,405.56,233.05,229.4,231.2,231.3,56.27,70.62,60.04,43.23,0.9,50.53
KSR-2,2025-01-10,07:28:00,2025-01-10 07:28:00,416258.62,0.78,0.78,350.74,350.74,10498.97,10498.97,48.07,15.62,17.69,13.72,74.58,67.41,80.86,68.07,404.59,407.42,404.32,404.83,231.96,230.3,231.38,230.8,74.58,67.41,80.86,68.07,0.94,49.74
KSR-1,2025-01-10,07:29:00,2025-01-10 07:29:00,671355.71,0.64,0.64,280.87,280.87,8387.01,8387.01,38.07,16.06,13.06,8.33,59.76,73.03,61.44,43.39,409.2,400.79,395.34,402.3,236.6,232.43,236.15,229.41,59.76,73.03,61.44,43.39,0.93,49.9
KSR-2,2025-01-10,07:29:00,2025-01-10 07:29:00,416259.37,0.75,0.75,351.5,351.5,10499.72,10499.72,47.19,15.5,18.48,14.31,73.62,70.81,81.28,67.02,401.34,405.52,402.01,406.02,235.27,238.44,236.95,229.82,73.62,70.81,81.28,67.02,0.94,49.23
KSR-1,2025-01-10,07:30:00,2025-01-10 07:30:00,671356.28,0.58,0.58,281.44,281.44,8387.58,8387.58,35.43,15.05,12.51,8.61,61.6,69.96,59.0,45.24,399.09,403.47,396.39,402.2,228.7,236.78,236.83,232.23,61.6,69.96,59.0,45.24,0.93,50.44
KSR-2,2025-01-10,07:30:00,2025-01-10 07:30:00,416260.1,0.73,0.73,352.23,352.23,10500.45,10500.45,44.63,15.4,18.58,14.17,73.36,67.72,80.34,68.92,407.08,407.95,405.36,402.79,227.72,233.4,235.49,235.7,73.36,67.72,80.34,68.92,0.92,50.41
KSR-1,2025-01-10,07:31:00,2025-01-10 07:31:00,671356.89,0.6,0.6,282.05,282.05,8388.19,8388.19,35.66,15.46,12.65,8.1,61.61,70.51,59.57,43.16,398.73,404.7,401.34,406.86,236.98,233.76,232.46,234.09,61.61,70.51,59.57,43.16,0.91,50.43
KSR-2,2025-01-10,07:31:00,2025-01-10 07:31:00,416260.9,0.8,0.8,353.03,353.03,10501.25,10501.25,46.18,15.01,18.67,14.07,71.94,67.03,82.67,67.42,403.84,408.5,393.89,403.5,229.12,236.93,234.71,235.1,71.94,67.03,82.67,67.42,0.93,50.41
KSR-1,2025-01-10,07:32:00,2025-01-10 07:32:00,671357.5,0.61,0.61,282.66,282.66,8388.8,8388.8,37.38,15.37,13.06,8.7,58.43,69.96,59.53,41.56,406.33,407.16,409.82,406.01,231.08,231.97,231.65,233.83,58.43,69.96,59.53,41.56,0.9,49.72
KSR-2,2025-01-10,07:32:00,2025-01-10 07:32:00,416261.71,0.81,0.81,353.84,353.84,10502.06,10502.06,47.57,14.93,17.89,14.49,75.83,68.64,82.35,68.07,403.21,409.22,392.8,396.37,228.9,234.03,229.76,236.13,75.83,68.64,82.35,68.07,0.92,49.11
KSR-1,2025-01-10,07:33:00,2025-01-10 07:33:00,671358.1,0.6,0.6,283.26,283.26,8389.4,8389.4,35.13,15.53,13.29,8.58,57.71,68.28,61.47,44.72,398.28,407.03,396.66,408.87,228.79,237.22,233.04,233.41,57.71,68.28,61.47,44.72,0.91,49.23
KSR-2,2025-01-10,07:33:00,2025-01-10 07:33:00,416262.5,0.79,0.79,354.62,354.62,10502.85,10502.85,46.55,15.01,18.35,14.18,75.03,68.86,81.53,70.41,402.0,405.82,406.39,395.31,229.34,235.45,232.98,232.1,75.03,68.86,81.53,70.41,0.93,49.47
KSR-1,2025-01-10,07:34:00,2025-01-10 07:34:00,671358.72,0.62,0.62,283.88,283.88,8390.02,8390.02,38.7,16.08,12.55,8.58,59.37,71.77,59.54,43.52,409.35,410.9,403.23,397.75,237.38,230.87,237.57,230.58,59.37,71.77,59.54,43.52,0.93,50.55
KSR-2,2025-01-10,07:34:00,2025-01-10 07:34:00,416263.29,0.8,0.8,355.42,355.42,10503.64,10503.64,45.74,14.83,18.76,14.94,74.84,70.31,81.41,67.65,401.37,408.63,408.11,400.06,232.22,230.72,237.28,234.52,74.84,70.31,81.41,67.65,0.92,49.86
KSR-1,2025-01-10,07:35:00,2025-01-10 07:35:00,671359.3,0.57,0.57,284.45,284.45,8390.6,8390.6,35.68,16.71,13.21,8.15,61.21,71.0,60.78,44.16,404.11,396.72,396.79,411.78,232.69,228.64,233.4,234.12,61.21,71.0,60.78,44.16,0.92,49.64
KSR-2,2025-01-10,07:35:00,2025-01-10 07:35:00,416264.15,0.86,0.86,356.28,356.28,10504.5,10504.5,49.35,14.59,18.36,14.76,72.29,67.57,82.32,71.39,403.39,405.45,393.16,397.88,234.19,231.61,234.76,229.03,72.29,67.57,82.32,71.39,0.94,49.51
KSR-1,2025-01-10,07:36:00,2025-01-10 07:36:00,671359.94,0.65,0.65,285.1,285.1,8391.24,8391.24,38.99,15.63,13.51,8.86,56.25,72.07,60.6,46.46,404.27,400.15,407.63,398.68,236.42,232.74,236.04,232.91,56.25,72.07,60.6,46.46,0.9,50.75
KSR-2,2025-01-10,07:36:00,2025-01-10 07:36:00,416264.89,0.74,0.74,357.02,357.02,10505.24,10505.24,44.85,14.28,17.87,14.19,71.96,69.11,83.27,66.49,398.87,405.17,402.83,396.9,236.13,230.29,229.67,232.22,71.96,69.11,83.27,66.49,0.94,49.0
KSR-1,2025-01-10,07:37:00,2025-01-10 07:37:00,671360.61,0.66,0.66,285.77,285.77,8391.91,8391.91,39.53,15.41,13.46,8.57,57.98,70.03,59.95,43.32,397.46,410.22,407.09,409.12,230.56,233.66,236.13,229.08,57.98,70.03,59.95,43.32,0.89,50.77
KSR-2,2025-01-10,07:37:00,2025-01-10 07:37:00,416265.63,0.74,0.74,357.76,357.76,10505.98,10505.98,46.82,15.44,18.4,14.76,71.88,70.33,79.12,68.38,404.63,410.47,402.85,401.73,233.67,229.98,233.57,234.98,71.88,70.33,79.12,68.38,0.93,49.67
KSR-1,2025-01-10,07:38:00,2025-01-10 07:38:00,671361.21,0.61,0.61,286.37,286.37,8392.51,8392.51,37.32,15.74,12.4,7.91,58.79,73.09,61.78,45.44,395.59,409.54,403.05,405.03,229.37,236.71,237.59,227.32,58.79,73.09,61.78,45.44,0.91,50.62
KSR-2,2025-01-10,07:38:00,2025-01-10 07:38:00,416266.42,0.78,0.78,358.54,358.54,10506.77,10506.77,46.8,14.7,18.25,14.45,73.77,68.69,81.09,67.77,406.45,412.75,393.06,402.26,235.84,237.82,235.07,234.07,73.77,68.69,81.09,67.77,0.93,50.08
KSR-1,2025-01-10,07:39:00,2025-01-10 07:39:00,671361.89,0.68,0.68,287.05,287.05,8393.19,8393.19,38.98,15.37,13.17,8.12,56.95,68.62,62.52,43.32,397.62,397.56,396.94,407.82,229.08,233.97,228.44,233.68,56.95,68.62,62.52,43.32,0.89,49.83
KSR-2,2025-01-10,07:39:00,2025-01-10 07:39:00,416267.19,0.78,0.78,359.32,359.32,10507.54,10507.54,47.67,15.26,17.57,14.9,73.1,66.71,79.64,70.09,401.92,401.06,395.48,406.43,234.36,235.83,233.87,235.86,73.1,66.71,79.64,70.09,0.94,50.41
KSR-1,2025-01-10,07:40:00,2025-01-10 07:40:00,671362.56,0.67,0.67,287.72,287.72,8393.86,8393.86,38.14,15.6,13.56,8.97,59.3,70.04,58.07,44.54,407.65,399.26,397.81,402.37,235.44,234.08,235.12,235.51,59.3,70.04,58.07,44.54,0.92,49.48
KSR-2,2025-01-10,07:40:00,2025-01-10 07:40:00,416268.02,0.82,0.82,360.14,360.14,10508.37,10508.37,48.13,14.98,18.05,14.62,74.81,70.41,79.68,68.18,405.5,398.49,401.98,407.4,235.75,235.03,234.47,230.97,74.81,70.41,79.68,68.18,0.92,49.16
KSR-1,2025-01-10,07:41:00,2025-01-10 07:41:00,671363.13,0.58,0.58,288.29,288.29,8394.43,8394.43,35.85,16.0,12.75,8.84,57.98,70.32,61.49,46.46,408.62,407.58,402.1,395.32,230.34,237.49,232.98,232.62,57.98,70.32,61.49,46.46,0.91,50.0
KSR-2,2025-01-10,07:41:00,2025-01-10 07:41:00,416268.75,0.73,0.73,360.87,360.87,10509.1,10509.1,45.41,14.21,17.93,14.33,73.63,67.67,80.05,69.28,403.52,406.75,399.84,409.26,230.94,230.72,233.18,235.05,73.63,67.67,80.05,69.28,0.93,50.78
KSR-1,2025-01-10,07:42:00,2025-01-10 07:42:00,671363.77,0.63,0.63,288.93,288.93,8395.07,8395.07,38.73,14.96,13.31,8.72,58.84,71.61,60.4,45.5,408.85,399.02,399.87,398.41,235.71,238.2,237.13,234.46,58.84,71.61,60.4,45.5,0.91,50.39
KSR-2,2025-01-10,07:42:00,2025-01-10 07:42:00,416269.54,0.79,0.79,361.67,361.67,10509.89,10509.89,49.05,14.15,18.93,14.42,72.7,70.98,81.81,69.05,401.1,412.39,406.61,397.4,231.64,230.51,235.88,227.71,72.7,70.98,81.81,69.05,0.92,49.66
KSR-1,2025-01-10,07:43:00,2025-01-10 07:43:00,671364.34,0.57,0.57,289.5,289.5,8395.64,8395.64,34.95,16.12,12.98,8.37,58.26,68.69,60.38,45.23,407.22,397.31,403.53,407.48,230.59,229.81,228.32,236.47,58.26,68.69,60.38,45.23,0.91,50.33
KSR-2,2025-01-10,07:43:00,2025-01-10 07:43:00,416270.39,0.85,0.85,362.52,362.52,10510.74,10510.74,48.97,14.97,17.92,13.43,74.65,67.54,84.12,69.74,400.68,407.4,398.5,411.16,231.59,228.98,235.87,227.65,74.65,67.54,84.12,69.74,0.94,49.52
KSR-1,2025-01-10,07:44:00,2025-01-10 07:44:00,671365.01,0.68,0.68,290.17,290.17,8396.31,8396.31,39.26,15.69,13.41,8.43,59.67,67.68,59.79,42.43,400.58,413.91,401.0,411.38,234.87,234.28,230.27,233.53,59.67,67.68,59.79,42.43,0.92,50.95
KSR-2,2025-01-10,07:44:00,2025-01-10 07:44:00,416271.15,0.76,0.76,363.28,363.28,10511.5,10511.5,45.14,15.42,18.13,13.6,76.38,70.26,81.65,66.66,399.88,410.48,406.41,404.32,233.52,236.14,231.97,235.02,76.38,70.26,81.65,66.66,0.91,50.61
KSR-1,2025-01-10,07:45:00,2025-01-10 07:45:00,671365.64,0.62,0.62,290.8,290.8,8396.94,8396.94,36.88,15.96,13.44,8.18,60.52,71.51,63.68,42.37,396.98,407.37,407.2,403.33,233.01,236.55,235.34,237.31,60.52,71.51,63.68,42.37,0.9,50.65
KSR-2,2025-01-10,07:45:00,2025-01-10 07:45:00,416271.94,0.79,0.79,364.07,364.07,10512.29,10512.29,45.13,15.21,18.95,13.84,74.32,66.41,81.63,69.02,400.51,403.56,398.99,405.53,234.33,237.46,231.15,234.67,74.32,66.41,81.63,69.02,0.92,49.07
KSR-1,2025-01-10,07:46:00,2025-01-10 07:46:00,671366.25,0.61,0.61,291.41,291.41,8397.55,8397.55,37.97,15.06,13.25,8.18,58.19,70.09,59.26,43.86,399.05,404.31,405.88,397.78,228.56,232.71,233.54,236.93,58.19,70.09,59.26,43.86,0.92,49.43
KSR-2,2025-01-10,07:46:00,2025-01-10 07:46:00,416272.75,0.81,0.81,364.88,364.88,10513.1,10513.1,46.51,15.31,19.24,14.51,72.29,68.31,84.07,70.0,397.14,410.13,398.83,406.83,232.83,236.11,227.55,233.46,72.29,68.31,84.07,70.0,0.92,50.04
KSR-1,2025-01-10,07:47:00,2025-01-10 07:47:00,671366.84,0.59,0.59,292.0,292.0,8398.14,8398.14,36.39,15.64,13.17,8.08,60.69,68.18,61.43,42.93,407.24,407.15,402.61,407.0,232.65,237.02,231.56,233.65,60.69,68.18,61.43,42.93,0.89,50.22
KSR-2,2025-01-10,07:47:00,2025-01-10 07:47:00,416273.54,0.79,0.79,365.67,365.67,10513.89,10513.89,49.02,15.21,18.39,14.68,70.12,71.44,81.54,68.43,403.17,410.51,402.1,400.54,232.2,232.62,234.72,231.56,70.12,71.44,81.54,68.43,0.91,50.48
KSR-1,2025-01-10,07:48:00,2025-01-10 07:48:00,671367.44,0.6,0.6,292.59,292.59,8398.74,8398.74,36.6,15.99,12.35,8.33,58.71,72.52,61.0,41.69,406.32,406.83,398.06,410.61,235.96,233.3,236.76,232.57,58.71,72.52,61.0,41.69,0.9,50.96
KSR-2,2025-01-10,07:48:00,2025-01-10 07:48:00,416274.32,0.78,0.78,366.45,366.45,10514.67,10514.67,48.15,13.86,18.12,13.9,72.51,69.49,83.71,69.75,396.58,399.88,396.59,403.62,234.82,233.6,232.28,232.85,72.51,69.49,83.71,69.75,0.91,49.78
KSR-1,2025-01-10,07:49:00,2025-01-10 07:49:00,671368.07,0.63,0.63,293.23,293.23,8399.37,8399.37,39.23,15.07,13.01,8.55,56.75,69.87,61.63,42.69,402.63,398.37,409.91,398.59,233.78,236.61,232.05,229.89,56.75,69.87,61.63,42.69,0.91,50.29
KSR-2,2025-01-10,07:49:00,2025-01-10 07:49:00,416275.12,0.8,0.8,367.25,367.25,10515.47,10515.47,47.98,14.35,17.25,14.71,73.08,65.89,83.84,71.86,398.98,400.7,402.43,402.57,236.09,236.87,231.28,227.66,73.08,65.89,83.84,71.86,0.91,49.38
KSR-1,2025-01-10,07:50:00,2025-01-10 07:50:00,671368.68,0.61,0.61,293.84,293.84,8399.98,8399.98,35.72,16.25,13.07,8.74,60.53,72.79,61.08,45.81,408.11,399.46,395.7,401.18,233.91,232.79,234.99,233.23,60.53,72.79,61.08,45.81,0.9,50.59
KSR-2,2025-01-10,07:50:00,2025-01-10 07:50:00,416275.93,0.8,0.8,368.06,368.06,10516.28,10516.28,47.11,15.37,19.0,14.28,70.16,66.44,83.34,70.8,398.91,409.2,398.03,408.61,234.08,237.95,232.02,228.48,70.16,66.44,83.34,70.8,0.92,50.63
KSR-1,2025-01-10,07:51:00,2025-01-10 07:51:00,671369.3,0.63,0.63,294.46,294.46,8400.6,8400.6,36.47,15.3,13.22,8.54,60.45,69.16,61.59,46.29,402.88,403.29,400.32,400.12,231.14,230.52,236.35,228.41,60.45,69.16,61.59,46.29,0.91,49.93
KSR-2,2025-01-10,07:51:00,2025-01-10 07:51:00,416276.7,0.77,0.77,368.83,368.83,10517.05,10517.05,48.33,14.45,18.76,14.01,75.13,69.22,80.2,69.72,403.8,409.95,403.38,396.87,236.95,235.26,231.8,234.78,75.13,69.22,80.2,69.72,0.93,50.9
KSR-1,2025-01-10,07:52:00,2025-01-10 07:52:00,671369.89,0.59,0.59,295.05,295.05,8401.19,8401.19,36.15,15.37,13.02,8.21,56.88,72.29,61.88,45.93,396.63,401.71,410.18,402.46,234.76,228.16,233.38,232.32,56.88,72.29,61.88,45.93,0.94,50.32
KSR-2,2025-01-10,07:52:00,2025-01-10 07:52:00,416277.49,0.79,0.79,369.62,369.62,10517.84,10517.84,45.2,15.67,18.4,15.22,70.96,66.41,81.15,70.8,403.68,411.96,406.25,407.62,232.58,229.51,231.5,234.07,70.96,66.41,81.15,70.8,0.92,50.24
KSR-1,2025-01-10,07:53:00,2025-01-10 07:53:00,671370.48,0.59,0.59,295.64,295.64,8401.78,8401.78,34.95,14.57,13.36,8.33,59.97,69.1,60.29,43.42,409.95,405.41,405.97,403.48,233.66,236.83,235.13,233.56,59.97,69.1,60.29,43.42,0.91,49.8
KSR-2,2025-01-10,07:53:00,2025-01-10 07:53:00,416278.25,0.76,0.76,370.37,370.37,10518.6,10518.6,45.87,14.81,18.62,13.97,72.11,67.86,82.91,69.36,410.46,407.35,398.9,406.72,232.7,232.16,230.84,229.04,72.11,67.86,82.91,69.36,0.93,49.97
KSR-1,2025-01-10,07:54:00,2025-01-10 07:54:00,671371.06,0.58,0.58,296.22,296.22,8402.36,8402.36,34.58,16.4,13.28,8.27,58.54,72.2,60.76,45.28,410.12,404.63,404.35,405.26,235.54,232.06,231.02,233.63,58.54,72.2,60.76,45.28,0.9,50.82
KSR-2,2025-01-10,07:54:00,2025-01-10 07:54:00,416279.06,0.81,0.81,371.19,371.19,10519.41,10519.41,46.52,14.13,17.97,15.14,74.66,68.3,81.29,71.47,407.7,403.66,396.91,410.67,229.51,231.65,228.29,227.8,74.66,68.3,81.29,71.47,0.91,49.75
