meter_id,date,time,timestamp,total_active_energy_kwh,energy_consumed_kwh,units_consumed_now,todays_consumption_kwh,today_units_consumed,monthly_consumption_kwh,monthly_units_consumed,total_active_power_kw,p1_active_kw,p2_active_kw,p3_active_kw,percent_average_load,percent_load_l1,percent_load_l2,percent_load_l3,vll_avg,v12,v23,v31,vln_avg,v1_n,v2_n,v3_n,iavg,i1,i2,i3,pf_avg,frequency_hz
KSR-2,2025-01-06,04:30:00,2025-01-06 04:30:00,411607.55,0.77,0.77,211.91,211.91,5847.9,5847.9,46.15,15.08,18.2,13.89,72.47,72.07,82.71,66.34,402.84,403.18,403.26,408.37,233.06,234.29,233.81,228.54,72.47,72.07,82.71,66.34,0.91,49.13
KSR-1,2025-01-06,04:31:00,2025-01-06 04:31:00,667643.37,0.61,0.61,170.04,170.04,4674.67,4674.67,37.1,15.01,13.42,8.84,56.6,73.12,60.35,43.09,403.5,412.87,403.35,397.38,236.95,229.02,233.25,230.06,56.6,73.12,60.35,43.09,0.92,49.33
KSR-2,2025-01-06,04:31:00,2025-01-06 04:31:00,411608.3,0.75,0.75,212.66,212.66,5848.65,5848.65,46.42,14.75,17.65,14.09,73.59,66.1,78.86,68.34,409.12,404.0,403.89,408.63,231.92,232.33,234.25,227.72,73.59,66.1,78.86,68.34,0.93,50.61
KSR-1,2025-01-06,04:32:00,2025-01-06 04:32:00,667644.07,0.7,0.7,170.74,170.74,4675.37,4675.37,40.33,16.21,12.46,8.44,57.79,71.66,62.05,45.64,398.06,405.36,395.08,397.74,228.44,237.72,234.38,235.96,57.79,71.66,62.05,45.64,0.91,49.18
KSR-2,2025-01-06,04:32:00,2025-01-06 04:32:00,411609.09,0.79,0.79,213.45,213.45,5849.44,5849.44,45.87,14.64,18.24,13.91,75.08,70.89,83.64,68.03,400.45,409.34,393.43,396.66,232.31,233.98,237.14,230.06,75.08,70.89,83.64,68.03,0.93,50.05
KSR-1,2025-01-06,04:33:00,2025-01-06 04:33:00,667644.73,0.66,0.66,171.4,171.4,4676.03,4676.03,38.88,15.16,13.09,8.71,59.88,70.11,61.46,42.93,398.46,397.82,396.1,397.74,232.83,233.84,236.34,234.3,59.88,70.11,61.46,42.93,0.91,50.36
KSR-2,2025-01-06,04:33:00,2025-01-06 04:33:00,411609.82,0.74,0.74,214.18,214.18,5850.17,5850.17,46.49,13.95,17.92,14.75,74.5,69.44,79.94,67.86,409.97,409.81,392.92,404.92,228.56,232.25,231.27,229.27,74.5,69.44,79.94,67.86,0.93,49.33
KSR-1,2025-01-06,04:34:00,2025-01-06 04:34:00,667645.37,0.64,0.64,172.04,172.04,4676.67,4676.67,37.41,15.6,12.89,8.7,56.05,69.75,58.84,43.43,409.42,411.52,405.09,399.67,231.48,232.25,228.27,228.69,56.05,69.75,58.84,43.43,0.9,50.87
KSR-2,2025-01-06,04:34:00,2025-01-06 04:34:00,411610.64,0.82,0.82,215.0,215.0,5850.99,5850.99,47.09,14.17,18.7,13.96,71.37,68.12,84.38,70.32,400.26,408.08,395.29,404.72,233.28,236.57,230.67,234.87,71.37,68.12,84.38,70.32,0.94,49.15
KSR-1,2025-01-06,04:35:00,2025-01-06 04:35:00,667646.0,0.63,0.63,172.67,172.67,4677.3,4677.3,39.31,15.6,13.17,8.48,57.78,71.94,58.47,43.75,407.53,401.36,396.78,403.02,230.95,233.3,236.16,229.15,57.78,71.94,58.47,43.75,0.92,49.97
KSR-2,2025-01-06,04:35:00,2025-01-06 04:35:00,411611.37,0.73,0.73,215.73,215.73,5851.72,5851.72,45.86,14.31,18.98,14.41,76.53,67.69,79.05,71.27,395.46,411.38,402.36,399.0,234.65,236.33,227.98,235.73,76.53,67.69,79.05,71.27,0.93,49.35
KSR-1,2025-01-06,04:36:00,2025-01-06 04:36:00,667646.62,0.61,0.61,173.28,173.28,4677.92,4677.92,37.75,15.7,12.72,8.13,57.43,69.7,60.49,43.14,397.72,400.43,410.22,402.92,229.47,236.33,231.6,236.36,57.43,69.7,60.49,43.14,0.89,50.34
KSR-2,2025-01-06,04:36:00,2025-01-06 04:36:00,411612.14,0.77,0.77,216.5,216.5,5852.49,5852.49,46.08,15.04,18.81,13.45,72.89,65.9,80.11,69.52,395.59,406.56,392.63,407.68,231.11,233.59,235.4,228.4,72.89,65.9,80.11,69.52,0.93,50.37
KSR-1,2025-01-06,04:37:00,2025-01-06 04:37:00,667647.24,0.63,0.63,173.91,173.91,4678.54,4678.54,39.19,15.71,13.19,8.27,61.19,67.53,61.5,46.43,397.51,408.1,397.06,408.21,232.57,230.95,236.98,231.97,61.19,67.53,61.5,46.43,0.92,49.63
KSR-2,2025-01-06,04:37:00,2025-01-06 04:37:00,411612.92,0.78,0.78,217.28,217.28,5853.27,5853.27,46.86,14.28,18.16,14.05,72.63,70.77,81.41,67.63,404.33,403.68,405.35,410.49,228.89,228.52,232.41,232.01,72.63,70.77,81.41,67.63,0.94,49.62
KSR-1,2025-01-06,04:38:00,2025-01-06 04:38:00,667647.86,0.62,0.62,174.53,174.53,4679.16,4679.16,37.73,15.31,13.19,8.34,59.52,68.4,60.67,42.39,396.56,402.34,405.12,407.86,235.65,228.16,232.32,233.03,59.52,68.4,60.67,42.39,0.91,49.85
KSR-2,2025-01-06,04:38:00,2025-01-06 04:38:00,411613.68,0.75,0.75,218.03,218.03,5854.03,5854.03,47.49,14.14,17.86,13.69,74.65,68.62,81.33,68.58,402.65,403.43,395.63,399.14,231.34,233.75,234.2,234.53,74.65,68.62,81.33,68.58,0.92,48.96
KSR-1,2025-01-06,04:39:00,2025-01-06 04:39:00,667648.54,0.67,0.67,175.2,175.2,4679.84,4679.84,39.29,16.31,12.51,8.61,60.46,70.39,58.69,43.61,397.86,406.85,396.2,407.61,232.02,237.56,235.55,233.24,60.46,70.39,58.69,43.61,0.9,49.94
KSR-2,2025-01-06,04:39:00,2025-01-06 04:39:00,411614.48,0.8,0.8,218.84,218.84,5854.83,5854.83,47.01,14.49,18.23,14.76,72.25,70.53,84.32,66.15,400.99,413.68,405.0,397.75,235.02,228.67,232.58,236.28,72.25,70.53,84.32,66.15,0.92,50.68
KSR-1,2025-01-06,04:40:00,2025-01-06 04:40:00,667649.15,0.62,0.62,175.82,175.82,4680.45,4680.45,37.97,15.77,12.78,8.57,58.72,69.37,61.86,43.92,397.4,411.28,406.74,408.05,236.5,238.36,229.67,234.59,58.72,69.37,61.86,43.92,0.91,49.63
KSR-2,2025-01-06,04:40:00,2025-01-06 04:40:00,411615.24,0.77,0.77,219.6,219.6,5855.59,5855.59,46.42,15.02,18.16,15.04,72.77,70.87,80.37,71.31,406.5,409.21,397.89,401.41,227.82,236.52,228.84,227.48,72.77,70.87,80.37,71.31,0.91,49.21
KSR-1,2025-01-06,04:41:00,2025-01-06 04:41:00,667649.79,0.64,0.64,176.46,176.46,4681.09,4681.09,37.07,14.83,13.04,8.51,55.83,70.56,62.83,44.66,410.61,405.05,403.72,406.37,229.18,234.82,229.91,236.62,55.83,70.56,62.83,44.66,0.9,50.13
KSR-2,2025-01-06,04:41:00,2025-01-06 04:41:00,411616.03,0.78,0.78,220.38,220.38,5856.38,5856.38,46.87,13.94,17.87,14.18,76.6,70.58,78.71,69.42,406.11,398.65,406.08,407.32,232.76,229.53,233.66,236.81,76.6,70.58,78.71,69.42,0.93,49.34
KSR-1,2025-01-06,04:42:00,2025-01-06 04:42:00,667650.41,0.62,0.62,177.08,177.08,4681.71,4681.71,35.36,16.26,13.13,8.44,56.0,69.8,59.41,42.37,401.8,404.68,404.45,405.66,235.17,236.47,230.24,236.43,56.0,69.8,59.41,42.37,0.9,49.59
KSR-2,2025-01-06,04:42:00,2025-01-06 04:42:00,411616.82,0.79,0.79,221.18,221.18,5857.17,5857.17,46.35,14.35,19.0,14.06,70.12,65.82,83.51,68.05,402.87,407.66,405.55,402.77,228.78,229.78,233.34,229.44,70.12,65.82,83.51,68.05,0.94,49.99
KSR-1,2025-01-06,04:43:00,2025-01-06 04:43:00,667651.08,0.67,0.67,177.75,177.75,4682.38,4682.38,39.73,14.27,12.82,8.02,58.85,70.74,60.45,42.96,396.18,409.08,401.63,397.66,235.65,229.55,235.97,236.16,58.85,70.74,60.45,42.96,0.91,49.19
KSR-2,2025-01-06,04:43:00,2025-01-06 04:43:00,411617.6,0.78,0.78,221.96,221.96,5857.95,5857.95,46.13,15.7,18.35,14.47,76.95,69.91,80.36,68.0,405.31,409.22,396.17,409.65,237.02,235.02,233.78,229.84,76.95,69.91,80.36,68.0,0.89,50.12
KSR-1,2025-01-06,04:44:00,2025-01-06 04:44:00,667651.73,0.64,0.64,178.39,178.39,4683.03,4683.03,38.38,15.9,13.3,8.87,56.52,72.79,60.7,44.81,401.1,404.59,402.21,398.79,229.55,235.89,234.93,231.81,56.52,72.79,60.7,44.81,0.91,49.37
KSR-2,2025-01-06,04:44:00,2025-01-06 04:44:00,411618.39,0.79,0.79,222.75,222.75,5858.74,5858.74,45.82,14.44,19.01,14.31,72.5,69.98,81.45,68.89,403.75,402.04,404.62,404.99,234.55,232.05,235.09,227.88,72.5,69.98,81.45,68.89,0.92,49.46
KSR-1,2025-01-06,04:45:00,2025-01-06 04:45:00,667652.42,0.69,0.69,179.09,179.09,4683.72,4683.72,40.08,15.07,12.64,8.62,57.09,67.75,62.79,45.72,411.17,398.68,409.25,409.83,229.65,230.56,236.73,234.81,57.09,67.75,62.79,45.72,0.93,49.2
KSR-2,2025-01-06,04:45:00,2025-01-06 04:45:00,411619.17,0.78,0.78,223.53,223.53,5859.52,5859.52,45.33,14.46,17.91,14.96,69.89,69.28,79.65,68.52,397.12,398.75,406.0,395.63,233.09,237.51,232.07,228.19,69.89,69.28,79.65,68.52,0.92,50.65
KSR-1,2025-01-06,04:46:00,2025-01-06 04:46:00,667653.01,0.59,0.59,179.67,179.67,4684.31,4684.31,37.03,15.26,13.07,8.33,59.68,69.15,60.17,44.59,405.0,408.55,408.64,400.02,228.08,230.77,235.52,229.47,59.68,69.15,60.17,44.59,0.89,50.78
KSR-2,2025-01-06,04:46:00,2025-01-06 04:46:00,411619.97,0.81,0.81,224.33,224.33,5860.32,5860.32,46.88,15.22,17.53,14.68,73.0,67.78,81.42,67.6,395.98,412.1,402.64,395.44,232.95,233.16,233.02,234.11,73.0,67.78,81.42,67.6,0.93,50.76
KSR-1,2025-01-06,04:47:00,2025-01-06 04:47:00,667653.66,0.66,0.66,180.33,180.33,4684.96,4684.96,38.79,16.06,12.75,8.8,59.17,68.79,60.26,45.44,401.43,412.44,395.18,410.46,229.42,229.69,232.64,228.9,59.17,68.79,60.26,45.44,0.92,49.37
KSR-2,2025-01-06,04:47:00,2025-01-06 04:47:00,411620.73,0.75,0.75,225.09,225.09,5861.08,5861.08,45.42,14.16,18.0,13.54,72.62,65.97,79.39,69.19,399.28,402.72,399.17,405.15,234.36,232.78,229.38,236.25,72.62,65.97,79.39,69.19,0.93,50.9
KSR-1,2025-01-06,04:48:00,2025-01-06 04:48:00,667654.33,0.67,0.67,181.0,181.0,4685.63,4685.63,38.78,15.93,12.55,8.62,59.9,70.5,62.1,45.34,406.55,401.21,403.8,396.31,235.86,235.53,232.89,233.4,59.9,70.5,62.1,45.34,0.94,50.16
KSR-2,2025-01-06,04:48:00,2025-01-06 04:48:00,411621.52,0.79,0.79,225.87,225.87,5861.87,5861.87,45.76,14.38,18.03,14.68,72.43,68.45,79.63,68.15,408.64,408.14,398.77,407.25,236.11,233.79,236.4,229.29,72.43,68.45,79.63,68.15,0.92,50.72
KSR-1,2025-01-06,04:49:00,2025-01-06 04:49:00,667655.02,0.68,0.68,181.68,181.68,4686.32,4686.32,39.61,16.29,12.95,8.11,56.77,68.77,63.22,44.67,402.96,403.36,396.26,398.14,232.64,230.06,235.89,235.75,56.77,68.77,63.22,44.67,0.93,50.71
KSR-2,2025-01-06,04:49:00,2025-01-06 04:49:00,411622.28,0.76,0.76,226.64,226.64,5862.63,5862.63,48.11,15.37,18.78,13.89,72.44,68.18,80.54,68.69,397.55,405.13,395.86,406.17,228.67,233.71,236.26,232.66,72.44,68.18,80.54,68.69,0.94,50.23
KSR-1,2025-01-06,04:50:00,2025-01-06 04:50:00,667655.69,0.68,0.68,182.36,182.36,4686.99,4686.99,39.05,16.04,12.85,8.93,58.46,68.37,62.9,42.76,403.68,401.36,404.13,399.3,232.86,235.08,230.01,228.58,58.46,68.37,62.9,42.76,0.91,50.04
KSR-2,2025-01-06,04:50:00,2025-01-06 04:50:00,411623.07,0.79,0.79,227.43,227.43,5863.42,5863.42,46.37,14.38,17.46,14.84,74.34,68.61,82.57,67.73,405.67,399.47,403.03,403.08,235.84,230.68,236.69,231.94,74.34,68.61,82.57,67.73,0.91,49.69
KSR-1,2025-01-06,04:51:00,2025-01-06 04:51:00,667656.3,0.61,0.61,182.97,182.97,4687.6,4687.6,37.88,14.95,12.36,8.66,57.66,70.18,59.72,44.92,406.61,401.94,402.74,396.86,229.84,229.61,234.11,228.63,57.66,70.18,59.72,44.92,0.92,49.66
KSR-2,2025-01-06,04:51:00,2025-01-06 04:51:00,411623.88,0.81,0.81,228.24,228.24,5864.23,5864.23,47.66,13.86,18.23,13.82,70.76,68.9,80.59,69.28,400.14,411.45,396.16,406.23,227.94,231.02,227.62,227.67,70.76,68.9,80.59,69.28,0.91,49.21
KSR-1,2025-01-06,04:52:00,2025-01-06 04:52:00,667656.97,0.67,0.67,183.64,183.64,4688.27,4688.27,38.61,16.59,12.74,8.24,60.13,69.59,59.76,46.75,405.42,407.76,404.8,396.42,232.51,233.66,231.39,231.41,60.13,69.59,59.76,46.75,0.9,49.07
KSR-2,2025-01-06,04:52:00,2025-01-06 04:52:00,411624.63,0.75,0.75,228.99,228.99,5864.98,5864.98,45.58,14.9,18.69,14.77,72.35,68.16,81.05,70.68,401.95,410.66,398.43,406.11,233.15,228.61,236.04,233.01,72.35,68.16,81.05,70.68,0.92,49.85
KSR-1,2025-01-06,04:53:00,2025-01-06 04:53:00,667657.6,0.63,0.63,184.27,184.27,4688.9,4688.9,37.49,14.39,13.23,8.4,58.77,67.34,60.4,43.92,405.75,402.86,400.9,408.82,233.31,229.55,236.07,230.17,58.77,67.34,60.4,43.92,0.88,49.45
KSR-2,2025-01-06,04:53:00,2025-01-06 04:53:00,411625.41,0.78,0.78,229.77,229.77,5865.76,5865.76,46.44,14.23,18.63,14.72,73.09,67.88,82.7,69.79,401.88,405.24,396.51,395.43,227.66,229.55,231.47,235.3,73.09,67.88,82.7,69.79,0.91,49.91
KSR-1,2025-01-06,04:54:00,2025-01-06 04:54:00,667658.23,0.63,0.63,184.9,184.9,4689.53,4689.53,37.87,16.67,12.91,8.2,61.05,71.27,63.08,42.97,402.79,406.68,409.23,405.14,231.83,237.06,231.88,234.7,61.05,71.27,63.08,42.97,0.88,49.6
KSR-2,2025-01-06,04:54:00,2025-01-06 04:54:00,411626.17,0.75,0.75,230.52,230.52,5866.52,5866.52,46.89,15.41,17.91,14.24,77.36,68.06,79.32,66.7,405.07,404.77,400.86,406.48,229.09,235.94,234.98,235.4,77.36,68.06,79.32,66.7,0.91,50.21
KSR-1,2025-01-06,04:55:00,2025-01-06 04:55:00,667658.84,0.61,0.61,185.51,185.51,4690.14,4690.14,35.35,15.76,13.19,8.67,57.0,68.94,61.2,42.55,404.62,405.1,406.02,398.15,231.86,230.53,233.31,234.51,57.0,68.94,61.2,42.55,0.91,50.26
KSR-2,2025-01-06,04:55:00,2025-01-06 04:55:00,411626.89,0.73,0.73,231.25,231.25,5867.24,5867.24,44.54,15.44,19.18,13.68,72.0,66.6,79.94,69.95,397.8,407.85,401.26,397.42,234.91,234.01,231.28,236.13,72.0,66.6,79.94,69.95,0.93,48.97
KSR-1,2025-01-06,04:56:00,2025-01-06 04:56:00,667659.44,0.6,0.6,186.11,186.11,4690.74,4690.74,37.39,14.97,12.99,8.71,56.39,68.55,61.38,43.32,401.5,406.99,395.77,403.27,233.96,230.89,231.87,230.64,56.39,68.55,61.38,43.32,0.92,50.95
KSR-2,2025-01-06,04:56:00,2025-01-06 04:56:00,411627.69,0.8,0.8,232.05,232.05,5868.04,5868.04,46.05,15.04,18.52,14.37,71.46,66.66,80.06,69.83,397.78,407.81,408.04,403.05,230.68,235.29,232.85,231.92,71.46,66.66,80.06,69.83,0.92,49.21
KSR-1,2025-01-06,04:57:00,2025-01-06 04:57:00,667660.11,0.66,0.66,186.77,186.77,4691.41,4691.41,39.8,16.05,12.76,8.47,60.16,67.67,60.04,44.83,398.55,404.16,401.37,404.8,232.54,236.71,234.54,229.47,60.16,67.67,60.04,44.83,0.9,49.99
KSR-2,2025-01-06,04:57:00,2025-01-06 04:57:00,411628.46,0.77,0.77,232.82,232.82,5868.81,5868.81,47.99,14.58,17.25,13.28,75.8,70.23,81.84,69.03,400.08,404.03,395.39,409.39,230.53,233.3,235.35,236.38,75.8,70.23,81.84,69.03,0.9,50.03
KSR-1,2025-01-06,04:58:00,2025-01-06 04:58:00,667660.75,0.64,0.64,187.41,187.41,4692.05,4692.05,36.86,16.09,13.46,7.93,57.46,73.88,62.86,44.6,406.13,407.95,397.03,408.11,229.32,236.66,232.59,235.89,57.46,73.88,62.86,44.6,0.91,49.29
KSR-2,2025-01-06,04:58:00,2025-01-06 04:58:00,411629.27,0.81,0.81,233.63,233.63,5869.62,5869.62,48.37,14.32,18.03,13.88,71.41,68.48,82.9,67.88,403.97,409.31,401.14,403.48,234.89,229.64,228.72,232.37,71.41,68.48,82.9,67.88,0.91,50.49
KSR-1,2025-01-06,04:59:00,2025-01-06 04:59:00,667661.39,0.65,0.65,188.06,188.06,4692.69,4692.69,40.11,16.04,13.09,8.77,59.43,71.88,61.46,42.82,408.79,401.64,399.72,395.19,229.89,235.43,228.66,232.23,59.43,71.88,61.46,42.82,0.89,50.73
KSR-2,2025-01-06,04:59:00,2025-01-06 04:59:00,411630.07,0.8,0.8,234.43,234.43,5870.42,5870.42,45.91,14.62,18.06,13.96,72.26,66.8,84.75,66.46,395.87,409.81,401.42,401.17,228.46,237.6,231.38,233.4,72.26,66.8,84.75,66.46,0.92,50.11
KSR-1,2025-01-06,05:00:00,2025-01-06 05:00:00,667662.01,0.62,0.62,188.68,188.68,4693.31,4693.31,39.2,16.04,12.8,8.5,57.09,69.25,61.41,45.11,411.8,408.88,408.49,398.09,234.47,228.85,232.58,236.45,57.09,69.25,61.41,45.11,0.9,50.09
KSR-2,2025-01-06,05:00:00,2025-01-06 05:00:00,411630.84,0.77,0.77,235.19,235.19,5871.19,5871.19,46.76,15.47,17.78,14.96,73.99,69.41,82.79,66.66,405.48,406.66,408.72,404.85,231.48,232.82,229.0,232.32,73.99,69.41,82.79,66.66,0.93,50.47
KSR-1,2025-01-06,05:01:00,2025-01-06 05:01:00,667662.66,0.64,0.64,189.32,189.32,4693.96,4693.96,38.54,15.13,12.96,8.03,60.9,71.41,63.37,42.3,406.5,403.86,407.46,406.47,232.89,237.52,235.35,227.94,60.9,71.41,63.37,42.3,0.91,50.75
KSR-2,2025-01-06,05:01:00,2025-01-06 05:01:00,411631.55,0.72,0.72,235.91,235.91,5871.9,5871.9,45.27,15.17,17.82,14.7,73.46,66.85,80.65,69.59,410.67,400.54,393.83,407.38,230.81,236.92,237.03,231.56,73.46,66.85,80.65,69.59,0.91,49.44
KSR-1,2025-01-06,05:02:00,2025-01-06 05:02:00,667663.34,0.68,0.68,190.01,190.01,4694.64,4694.64,39.45,15.72,12.34,8.7,59.64,71.57,60.53,42.91,407.55,408.67,405.91,400.11,229.54,230.89,232.63,229.99,59.64,71.57,60.53,42.91,0.9,49.11
KSR-2,2025-01-06,05:02:00,2025-01-06 05:02:00,411632.37,0.82,0.82,236.73,236.73,5872.72,5872.72,47.54,14.3,18.21,14.78,73.34,69.39,82.1,68.33,396.53,406.3,399.12,404.01,228.93,236.63,231.62,229.23,73.34,69.39,82.1,68.33,0.91,49.96
KSR-1,2025-01-06,05:03:00,2025-01-06 05:03:00,667664.01,0.67,0.67,190.67,190.67,4695.31,4695.31,39.22,15.39,12.81,8.89,59.65,69.66,60.31,41.97,406.22,408.33,396.58,396.61,236.25,232.52,236.22,231.13,59.65,69.66,60.31,41.97,0.93,50.72
KSR-2,2025-01-06,05:03:00,2025-01-06 05:03:00,411633.14,0.77,0.77,237.5,237.5,5873.49,5873.49,44.28,14.86,18.2,13.88,76.8,68.03,83.27,68.29,408.31,408.21,404.56,397.9,231.35,232.52,236.15,235.6,76.8,68.03,83.27,68.29,0.95,49.35
KSR-1,2025-01-06,05:04:00,2025-01-06 05:04:00,667664.61,0.6,0.6,191.28,191.28,4695.91,4695.91,37.13,14.78,13.17,8.09,57.43,69.23,62.74,42.98,408.19,401.35,400.13,399.19,228.28,229.17,237.46,232.35,57.43,69.23,62.74,42.98,0.92,50.0
KSR-2,2025-01-06,05:04:00,2025-01-06 05:04:00,411633.93,0.79,0.79,238.29,238.29,5874.28,5874.28,48.11,15.16,18.29,14.74,73.13,67.17,81.49,72.29,398.58,404.6,401.13,401.24,228.05,229.74,229.35,232.69,73.13,67.17,81.49,72.29,0.92,50.03
KSR-1,2025-01-06,05:05:00,2025-01-06 05:05:00,667665.26,0.65,0.65,191.93,191.93,4696.56,4696.56,37.26,15.14,13.42,8.09,58.18,70.53,59.66,43.63,395.73,409.39,403.46,403.75,228.43,234.94,229.1,230.83,58.18,70.53,59.66,43.63,0.93,49.67
KSR-2,2025-01-06,05:05:00,2025-01-06 05:05:00,411634.71,0.78,0.78,239.07,239.07,5875.06,5875.06,46.84,14.77,18.33,15.15,75.84,68.46,83.12,68.89,399.85,402.39,395.15,399.92,228.95,232.82,235.22,234.63,75.84,68.46,83.12,68.89,0.93,50.74
KSR-1,2025-01-06,05:06:00,2025-01-06 05:06:00,667665.88,0.62,0.62,192.55,192.55,4697.18,4697.18,38.18,15.07,13.27,8.25,57.47,70.59,60.03,44.82,401.76,408.73,404.73,397.4,230.49,229.68,237.72,233.97,57.47,70.59,60.03,44.82,0.9,50.94
KSR-2,2025-01-06,05:06:00,2025-01-06 05:06:00,411635.49,0.78,0.78,239.84,239.84,5875.84,5875.84,48.49,14.92,18.39,14.28,71.55,66.36,80.09,68.39,399.59,403.16,395.37,394.81,229.68,230.11,234.15,230.74,71.55,66.36,80.09,68.39,0.9,49.63
KSR-1,2025-01-06,05:07:00,2025-01-06 05:07:00,667666.52,0.64,0.64,193.19,193.19,4697.82,4697.82,37.85,15.66,12.54,8.81,58.23,67.54,60.5,43.92,408.87,399.72,403.74,401.91,232.03,234.53,232.98,230.07,58.23,67.54,60.5,43.92,0.9,50.57
KSR-2,2025-01-06,05:07:00,2025-01-06 05:07:00,411636.26,0.77,0.77,240.62,240.62,5876.61,5876.61,45.11,15.06,17.59,13.63,73.83,67.69,82.74,68.96,402.96,404.53,402.56,397.6,229.87,232.87,235.3,231.8,73.83,67.69,82.74,68.96,0.9,50.08
KSR-1,2025-01-06,05:08:00,2025-01-06 05:08:00,667667.15,0.63,0.63,193.82,193.82,4698.45,4698.45,39.33,16.66,12.75,8.2,57.95,71.46,60.67,43.25,400.43,399.23,396.87,396.95,233.73,233.97,234.3,235.65,57.95,71.46,60.67,43.25,0.91,49.18
KSR-2,2025-01-06,05:08:00,2025-01-06 05:08:00,411637.11,0.85,0.85,241.47,241.47,5877.46,5877.46,48.72,14.04,18.5,14.54,75.4,68.26,79.55,67.01,404.08,399.64,403.08,408.7,233.78,237.49,230.38,234.9,75.4,68.26,79.55,67.01,0.92,49.33
KSR-1,2025-01-06,05:09:00,2025-01-06 05:09:00,667667.74,0.59,0.59,194.41,194.41,4699.04,4699.04,35.15,15.38,12.89,8.47,57.37,71.17,61.97,44.51,403.98,401.89,404.37,400.81,234.62,234.68,233.8,234.69,57.37,71.17,61.97,44.51,0.91,49.78
KSR-2,2025-01-06,05:09:00,2025-01-06 05:09:00,411637.88,0.78,0.78,242.24,242.24,5878.23,5878.23,47.79,14.33,17.96,14.2,72.58,68.18,80.15,68.26,408.34,401.72,406.52,409.42,229.3,234.5,237.03,229.98,72.58,68.18,80.15,68.26,0.92,49.48
KSR-1,2025-01-06,05:10:00,2025-01-06 05:10:00,667668.32,0.58,0.58,194.99,194.99,4699.62,4699.62,36.09,15.99,12.99,8.22,58.88,69.29,59.3,42.72,404.11,407.94,399.66,410.87,231.03,229.77,232.72,232.52,58.88,69.29,59.3,42.72,0.91,49.64
KSR-2,2025-01-06,05:10:00,2025-01-06 05:10:00,411638.7,0.82,0.82,243.06,243.06,5879.05,5879.05,48.4,14.21,17.64,14.12,72.09,67.28,82.4,67.81,402.21,400.56,400.75,399.08,233.34,236.96,235.98,234.56,72.09,67.28,82.4,67.81,0.91,49.48
KSR-1,2025-01-06,05:11:00,2025-01-06 05:11:00,667668.95,0.63,0.63,195.62,195.62,4700.25,4700.25,36.33,15.71,12.84,8.44,59.58,70.08,60.17,43.84,404.04,410.31,403.49,402.59,229.4,236.3,236.28,233.57,59.58,70.08,60.17,43.84,0.92,50.17
KSR-2,2025-01-06,05:11:00,2025-01-06 05:11:00,411639.47,0.77,0.77,243.83,243.83,5879.82,5879.82,45.26,13.99,18.84,14.31,75.28,67.71,79.47,67.33,398.67,404.19,396.52,402.78,229.1,237.41,229.88,229.73,75.28,67.71,79.47,67.33,0.92,50.04
KSR-1,2025-01-06,05:12:00,2025-01-06 05:12:00,667669.55,0.59,0.59,196.21,196.21,4700.85,4700.85,35.98,14.75,13.23,8.49,59.3,69.08,60.05,45.58,397.39,408.1,407.64,410.02,228.6,231.14,235.97,230.14,59.3,69.08,60.05,45.58,0.91,49.99
KSR-2,2025-01-06,05:12:00,2025-01-06 05:12:00,411640.21,0.74,0.74,244.57,244.57,5880.56,5880.56,45.13,14.95,18.26,13.71,72.03,71.7,84.43,69.56,405.8,409.85,405.34,402.71,235.35,237.89,232.45,236.13,72.03,71.7,84.43,69.56,0.94,50.3
KSR-1,2025-01-06,05:13:00,2025-01-06 05:13:00,667670.17,0.62,0.62,196.84,196.84,4701.47,4701.47,36.87,14.69,12.75,8.87,58.24,70.24,60.8,44.1,407.79,403.99,407.25,398.36,234.02,237.24,237.67,229.76,58.24,70.24,60.8,44.1,0.92,50.03
KSR-2,2025-01-06,05:13:00,2025-01-06 05:13:00,411640.98,0.77,0.77,245.34,245.34,5881.33,5881.33,47.26,15.48,18.94,13.52,70.73,70.97,79.51,70.41,401.83,412.09,406.64,404.28,228.74,237.4,234.29,227.64,70.73,70.97,79.51,70.41,0.94,49.02
KSR-1,2025-01-06,05:14:00,2025-01-06 05:14:00,667670.82,0.65,0.65,197.48,197.48,4702.12,4702.12,38.77,15.58,12.61,8.52,59.78,72.71,63.39,45.29,408.04,412.18,409.64,394.97,235.55,236.0,232.98,237.15,59.78,72.71,63.39,45.29,0.9,50.75
KSR-2,2025-01-06,05:14:00,2025-01-06 05:14:00,411641.72,0.74,0.74,246.08,246.08,5882.07,5882.07,44.79,14.55,18.15,13.57,74.47,67.82,80.69,69.28,401.82,410.56,407.91,402.81,236.54,237.75,229.4,233.06,74.47,67.82,80.69,69.28,0.9,50.45
KSR-1,2025-01-06,05:15:00,2025-01-06 05:15:00,667671.43,0.61,0.61,198.1,198.1,4702.73,4702.73,35.7,16.31,13.19,8.96,58.35,72.39,59.56,42.13,398.08,400.32,405.14,410.68,233.81,233.74,232.09,231.76,58.35,72.39,59.56,42.13,0.91,50.74
KSR-2,2025-01-06,05:15:00,2025-01-06 05:15:00,411642.49,0.77,0.77,246.85,246.85,5882.84,5882.84,47.75,13.75,18.68,13.99,73.03,66.4,81.99,69.28,396.97,403.94,396.96,397.59,235.24,234.06,229.79,228.66,73.03,66.4,81.99,69.28,0.9,49.35
