meter_id,date,time,timestamp,total_active_energy_kwh,energy_consumed_kwh,units_consumed_now,todays_consumption_kwh,today_units_consumed,monthly_consumption_kwh,monthly_units_consumed,total_active_power_kw,p1_active_kw,p2_active_kw,p3_active_kw,percent_average_load,percent_load_l1,percent_load_l2,percent_load_l3,vll_avg,v12,v23,v31,vln_avg,v1_n,v2_n,v3_n,iavg,i1,i2,i3,pf_avg,frequency_hz
KSR-2,2025-01-09,02:12:00,2025-01-09 02:12:00,414882.86,0.82,0.82,104.58,104.58,9123.21,9123.21,48.08,14.28,17.93,13.29,73.67,67.49,80.67,66.35,406.61,403.39,392.01,403.48,228.94,229.57,232.88,234.46,73.67,67.49,80.67,66.35,0.94,50.29
KSR-1,2025-01-09,02:13:00,2025-01-09 02:13:00,670258.06,0.61,0.61,83.96,83.96,7289.36,7289.36,37.63,14.88,12.66,8.55,59.0,69.85,59.95,45.65,396.3,405.76,406.53,405.25,231.04,235.46,232.24,231.91,59.0,69.85,59.95,45.65,0.9,50.78
KSR-2,2025-01-09,02:13:00,2025-01-09 02:13:00,414883.65,0.79,0.79,105.37,105.37,9124.0,9124.0,45.06,13.97,18.84,13.95,74.2,68.18,80.88,70.5,400.81,407.97,405.76,406.12,230.26,235.33,235.32,236.28,74.2,68.18,80.88,70.5,0.92,50.29
KSR-1,2025-01-09,02:14:00,2025-01-09 02:14:00,670258.67,0.6,0.6,84.57,84.57,7289.97,7289.97,35.8,16.12,12.98,8.91,58.19,71.36,60.19,42.47,397.47,397.27,404.87,399.32,232.1,233.47,230.22,235.02,58.19,71.36,60.19,42.47,0.93,50.96
KSR-2,2025-01-09,02:14:00,2025-01-09 02:14:00,414884.43,0.78,0.78,106.16,106.16,9124.78,9124.78,48.16,14.55,19.26,14.47,73.1,67.29,80.13,67.79,401.94,413.83,394.61,408.24,236.9,231.86,235.24,233.58,73.1,67.29,80.13,67.79,0.92,50.49
KSR-1,2025-01-09,02:15:00,2025-01-09 02:15:00,670259.27,0.6,0.6,85.16,85.16,7290.57,7290.57,36.15,15.84,13.11,8.12,58.57,72.35,58.61,45.16,406.13,404.67,396.96,400.36,233.43,229.43,236.32,231.15,58.57,72.35,58.61,45.16,0.9,50.11
KSR-2,2025-01-09,02:15:00,2025-01-09 02:15:00,414885.2,0.76,0.76,106.92,106.92,9125.55,9125.55,47.77,14.84,18.94,14.18,72.0,70.92,80.38,66.51,409.6,413.61,396.54,408.22,230.08,235.88,230.65,230.1,72.0,70.92,80.38,66.51,0.92,49.11
KSR-1,2025-01-09,02:16:00,2025-01-09 02:16:00,670259.86,0.59,0.59,85.76,85.76,7291.16,7291.16,35.6,15.9,13.26,8.45,57.01,69.59,62.2,44.7,401.69,402.4,406.63,397.73,233.92,229.46,230.93,236.48,57.01,69.59,62.2,44.7,0.91,50.93
KSR-2,2025-01-09,02:16:00,2025-01-09 02:16:00,414886.0,0.8,0.8,107.72,107.72,9126.35,9126.35,46.41,15.37,18.92,14.31,72.72,67.73,81.39,65.97,403.51,406.25,404.21,402.57,232.95,236.51,233.53,229.98,72.72,67.73,81.39,65.97,0.92,48.99
KSR-1,2025-01-09,02:17:00,2025-01-09 02:17:00,670260.48,0.62,0.62,86.38,86.38,7291.78,7291.78,37.57,15.92,12.56,8.53,59.09,70.42,59.59,45.19,401.87,404.22,410.78,396.56,237.65,234.61,229.5,229.92,59.09,70.42,59.59,45.19,0.9,50.86
KSR-2,2025-01-09,02:17:00,2025-01-09 02:17:00,414886.81,0.81,0.81,108.54,108.54,9127.16,9127.16,47.84,15.42,17.73,14.48,76.57,66.59,81.97,69.59,396.76,410.78,393.66,398.61,232.38,230.14,234.42,235.37,76.57,66.59,81.97,69.59,0.92,50.13
KSR-1,2025-01-09,02:18:00,2025-01-09 02:18:00,670261.15,0.67,0.67,87.05,87.05,7292.45,7292.45,39.34,15.25,13.45,8.68,60.64,69.68,60.94,44.0,404.18,407.67,399.49,408.27,230.76,231.53,235.11,236.83,60.64,69.68,60.94,44.0,0.91,49.58
KSR-2,2025-01-09,02:18:00,2025-01-09 02:18:00,414887.59,0.77,0.77,109.31,109.31,9127.94,9127.94,47.1,14.93,18.34,14.33,72.57,68.0,80.63,67.07,408.82,404.94,401.35,397.76,237.19,230.07,233.59,231.94,72.57,68.0,80.63,67.07,0.94,49.91
KSR-1,2025-01-09,02:19:00,2025-01-09 02:19:00,670261.82,0.67,0.67,87.72,87.72,7293.12,7293.12,38.64,16.37,13.47,8.67,61.72,68.18,61.29,41.62,397.9,396.94,398.53,404.79,230.45,236.58,231.39,230.4,61.72,68.18,61.29,41.62,0.93,50.38
KSR-2,2025-01-09,02:19:00,2025-01-09 02:19:00,414888.39,0.8,0.8,110.11,110.11,9128.74,9128.74,48.57,14.55,19.01,14.0,71.27,67.55,82.88,66.92,407.35,408.12,404.25,408.46,231.79,228.43,230.93,228.31,71.27,67.55,82.88,66.92,0.93,49.61
KSR-1,2025-01-09,02:20:00,2025-01-09 02:20:00,670262.47,0.65,0.65,88.37,88.37,7293.77,7293.77,39.41,15.07,12.38,9.02,59.47,70.2,58.99,44.73,409.89,402.02,398.26,403.45,234.42,235.79,231.82,227.16,59.47,70.2,58.99,44.73,0.92,49.92
KSR-2,2025-01-09,02:20:00,2025-01-09 02:20:00,414889.15,0.77,0.77,110.87,110.87,9129.5,9129.5,45.77,15.42,17.68,13.69,73.9,68.42,79.87,70.66,404.22,404.23,407.13,410.07,236.17,232.52,230.86,234.22,73.9,68.42,79.87,70.66,0.92,50.18
KSR-1,2025-01-09,02:21:00,2025-01-09 02:21:00,670263.03,0.56,0.56,88.93,88.93,7294.33,7294.33,34.75,14.59,13.07,8.83,57.09,70.8,62.97,44.31,406.69,406.05,399.11,405.09,233.94,229.24,230.45,228.63,57.09,70.8,62.97,44.31,0.92,49.48
KSR-2,2025-01-09,02:21:00,2025-01-09 02:21:00,414889.94,0.79,0.79,111.66,111.66,9130.29,9130.29,45.39,14.9,19.11,15.1,75.17,66.95,82.76,69.21,404.35,399.96,394.33,403.14,231.59,236.78,236.3,227.1,75.17,66.95,82.76,69.21,0.93,50.03
KSR-1,2025-01-09,02:22:00,2025-01-09 02:22:00,670263.69,0.65,0.65,89.58,89.58,7294.99,7294.99,37.93,16.01,13.03,8.6,55.52,73.08,60.96,43.7,408.27,398.22,410.29,404.73,236.88,229.64,231.28,232.09,55.52,73.08,60.96,43.7,0.91,50.31
KSR-2,2025-01-09,02:22:00,2025-01-09 02:22:00,414890.68,0.74,0.74,112.4,112.4,9131.03,9131.03,45.84,14.56,18.94,13.97,73.7,66.98,82.38,68.71,401.91,411.55,406.1,395.51,229.52,230.36,235.13,231.59,73.7,66.98,82.38,68.71,0.93,49.69
KSR-1,2025-01-09,02:23:00,2025-01-09 02:23:00,670264.31,0.63,0.63,90.21,90.21,7295.61,7295.61,36.43,16.08,12.88,8.25,59.44,68.02,60.26,43.15,403.4,400.16,403.16,400.72,234.39,231.09,231.47,235.67,59.44,68.02,60.26,43.15,0.91,49.72
KSR-2,2025-01-09,02:23:00,2025-01-09 02:23:00,414891.49,0.81,0.81,113.21,113.21,9131.84,9131.84,46.33,15.02,17.37,14.32,73.78,69.43,78.92,65.69,410.74,400.27,396.38,406.94,232.03,234.24,233.8,231.97,73.78,69.43,78.92,65.69,0.93,50.54
KSR-1,2025-01-09,02:24:00,2025-01-09 02:24:00,670264.9,0.59,0.59,90.8,90.8,7296.2,7296.2,36.03,14.94,13.6,8.8,60.93,72.02,61.17,45.65,410.63,413.62,407.98,399.15,232.27,231.59,235.81,234.38,60.93,72.02,61.17,45.65,0.93,51.0
KSR-2,2025-01-09,02:24:00,2025-01-09 02:24:00,414892.33,0.84,0.84,114.05,114.05,9132.68,9132.68,48.37,14.05,18.53,14.67,72.77,65.68,81.05,68.73,398.28,408.6,392.75,396.6,235.74,237.44,229.45,232.55,72.77,65.68,81.05,68.73,0.92,50.13
KSR-1,2025-01-09,02:25:00,2025-01-09 02:25:00,670265.59,0.69,0.69,91.48,91.48,7296.89,7296.89,39.8,15.03,13.08,8.4,58.1,69.86,63.71,42.49,402.69,397.56,409.55,396.57,232.39,235.07,237.18,229.75,58.1,69.86,63.71,42.49,0.89,50.75
KSR-2,2025-01-09,02:25:00,2025-01-09 02:25:00,414893.06,0.73,0.73,114.79,114.79,9133.41,9133.41,45.78,14.96,18.6,13.51,71.6,70.45,80.41,70.37,399.87,410.91,398.99,407.66,230.73,233.93,235.58,230.55,71.6,70.45,80.41,70.37,0.93,50.62
KSR-1,2025-01-09,02:26:00,2025-01-09 02:26:00,670266.2,0.62,0.62,92.1,92.1,7297.5,7297.5,37.43,14.64,13.36,8.11,59.78,67.78,61.18,45.25,398.03,412.39,396.08,402.86,236.68,233.63,237.75,228.27,59.78,67.78,61.18,45.25,0.9,49.76
KSR-2,2025-01-09,02:26:00,2025-01-09 02:26:00,414893.86,0.8,0.8,115.58,115.58,9134.21,9134.21,46.77,14.58,17.96,14.06,70.63,69.61,82.48,68.93,401.9,406.16,395.31,395.92,228.44,233.43,228.07,230.42,70.63,69.61,82.48,68.93,0.94,50.7
KSR-1,2025-01-09,02:27:00,2025-01-09 02:27:00,670266.83,0.63,0.63,92.73,92.73,7298.13,7298.13,36.21,16.34,12.96,8.33,56.64,71.2,60.21,43.04,398.75,400.05,410.31,397.95,234.35,232.52,229.21,231.36,56.64,71.2,60.21,43.04,0.9,50.64
KSR-2,2025-01-09,02:27:00,2025-01-09 02:27:00,414894.61,0.75,0.75,116.33,116.33,9134.96,9134.96,46.46,14.5,17.77,13.34,72.8,67.13,81.55,70.59,399.23,402.85,398.51,411.06,228.83,230.46,236.13,227.48,72.8,67.13,81.55,70.59,0.93,50.6
KSR-1,2025-01-09,02:28:00,2025-01-09 02:28:00,670267.48,0.65,0.65,93.38,93.38,7298.78,7298.78,38.61,15.61,12.82,8.48,58.9,67.76,61.43,44.78,410.65,407.92,400.61,400.63,233.47,232.27,230.09,235.08,58.9,67.76,61.43,44.78,0.9,49.09
KSR-2,2025-01-09,02:28:00,2025-01-09 02:28:00,414895.39,0.78,0.78,117.11,117.11,9135.74,9135.74,48.86,14.87,19.09,13.83,72.32,67.02,83.31,68.24,398.56,409.71,405.61,394.2,230.76,229.14,229.49,235.93,72.32,67.02,83.31,68.24,0.93,50.27
KSR-1,2025-01-09,02:29:00,2025-01-09 02:29:00,670268.07,0.59,0.59,93.97,93.97,7299.37,7299.37,36.94,15.13,13.24,9.0,58.77,68.98,61.26,42.37,398.8,409.35,403.69,406.05,233.8,232.02,236.45,234.91,58.77,68.98,61.26,42.37,0.9,49.73
KSR-2,2025-01-09,02:29:00,2025-01-09 02:29:00,414896.17,0.78,0.78,117.89,117.89,9136.52,9136.52,47.71,14.29,18.38,13.47,76.38,68.5,84.67,69.86,406.22,409.69,394.9,396.81,233.38,229.01,237.37,228.68,76.38,68.5,84.67,69.86,0.92,50.11
KSR-1,2025-01-09,02:30:00,2025-01-09 02:30:00,670268.7,0.63,0.63,94.6,94.6,7300.0,7300.0,37.8,14.91,13.05,8.33,60.29,69.18,62.16,42.99,396.38,411.78,394.49,405.29,237.17,230.82,229.11,228.84,60.29,69.18,62.16,42.99,0.9,50.47
KSR-2,2025-01-09,02:30:00,2025-01-09 02:30:00,414896.93,0.76,0.76,118.65,118.65,9137.28,9137.28,45.69,14.26,17.96,15.24,73.96,69.08,79.03,67.69,409.3,399.57,406.43,400.99,229.48,234.03,233.52,231.31,73.96,69.08,79.03,67.69,0.94,49.64
KSR-1,2025-01-09,02:31:00,2025-01-09 02:31:00,670269.32,0.61,0.61,95.21,95.21,7300.62,7300.62,36.47,14.77,13.15,8.64,58.26,69.03,60.63,43.8,405.9,408.51,397.3,403.48,234.88,236.8,235.19,230.08,58.26,69.03,60.63,43.8,0.93,50.1
KSR-2,2025-01-09,02:31:00,2025-01-09 02:31:00,414897.69,0.76,0.76,119.42,119.42,9138.04,9138.04,46.66,14.93,18.73,13.8,72.53,69.92,85.0,70.55,394.6,413.26,395.26,394.44,229.16,230.82,234.34,233.74,72.53,69.92,85.0,70.55,0.93,49.32
KSR-1,2025-01-09,02:32:00,2025-01-09 02:32:00,670269.94,0.62,0.62,95.83,95.83,7301.24,7301.24,37.5,14.75,13.43,8.23,60.04,66.69,59.84,45.73,405.01,403.48,403.45,410.29,230.76,234.49,230.03,232.33,60.04,66.69,59.84,45.73,0.93,50.52
KSR-2,2025-01-09,02:32:00,2025-01-09 02:32:00,414898.46,0.76,0.76,120.18,120.18,9138.81,9138.81,47.95,15.26,17.9,14.15,72.09,70.24,82.66,69.15,407.27,410.51,399.12,401.33,231.44,229.99,230.83,228.24,72.09,70.24,82.66,69.15,0.93,50.83
KSR-1,2025-01-09,02:33:00,2025-01-09 02:33:00,670270.51,0.57,0.57,96.41,96.41,7301.81,7301.81,35.74,15.22,12.97,8.2,56.29,69.16,58.5,43.25,408.73,410.14,405.89,410.17,236.97,229.33,233.9,235.67,56.29,69.16,58.5,43.25,0.89,49.86
KSR-2,2025-01-09,02:33:00,2025-01-09 02:33:00,414899.22,0.77,0.77,120.95,120.95,9139.57,9139.57,46.68,14.42,18.16,13.36,75.17,68.5,79.95,69.98,407.53,412.29,406.89,397.33,236.44,232.65,233.48,235.76,75.17,68.5,79.95,69.98,0.89,50.92
KSR-1,2025-01-09,02:34:00,2025-01-09 02:34:00,670271.16,0.65,0.65,97.06,97.06,7302.46,7302.46,37.37,15.01,12.41,9.07,58.21,69.18,60.18,44.15,403.62,409.96,398.62,404.42,232.95,231.38,234.7,229.24,58.21,69.18,60.18,44.15,0.9,49.39
KSR-2,2025-01-09,02:34:00,2025-01-09 02:34:00,414900.0,0.78,0.78,121.72,121.72,9140.35,9140.35,48.8,15.18,18.3,13.7,72.48,67.57,83.13,69.55,408.1,405.09,391.5,405.05,236.8,231.76,236.47,230.3,72.48,67.57,83.13,69.55,0.94,49.11
KSR-1,2025-01-09,02:35:00,2025-01-09 02:35:00,670271.81,0.65,0.65,97.71,97.71,7303.11,7303.11,39.37,16.78,13.7,8.8,58.91,73.0,63.02,46.37,409.79,405.69,402.94,407.14,229.76,228.78,228.6,231.23,58.91,73.0,63.02,46.37,0.92,50.51
KSR-2,2025-01-09,02:35:00,2025-01-09 02:35:00,414900.84,0.83,0.83,122.56,122.56,9141.19,9141.19,48.42,14.7,17.4,13.95,72.22,70.4,83.74,69.89,411.21,414.7,404.35,400.49,228.86,232.83,233.8,234.88,72.22,70.4,83.74,69.89,0.93,49.49
KSR-1,2025-01-09,02:36:00,2025-01-09 02:36:00,670272.44,0.62,0.62,98.34,98.34,7303.74,7303.74,39.01,15.06,12.65,8.79,60.44,67.53,60.42,42.25,404.46,398.75,405.5,402.78,231.43,230.76,232.24,236.37,60.44,67.53,60.42,42.25,0.92,50.47
KSR-2,2025-01-09,02:36:00,2025-01-09 02:36:00,414901.62,0.78,0.78,123.34,123.34,9141.97,9141.97,48.23,14.86,17.29,13.89,75.47,68.61,81.22,69.62,406.33,409.34,402.25,403.88,228.67,236.02,233.57,232.88,75.47,68.61,81.22,69.62,0.91,50.3
KSR-1,2025-01-09,02:37:00,2025-01-09 02:37:00,670273.08,0.64,0.64,98.97,98.97,7304.38,7304.38,39.78,14.79,12.92,8.17,57.02,71.52,61.14,42.98,399.97,409.97,403.52,405.21,229.2,234.92,231.37,236.55,57.02,71.52,61.14,42.98,0.91,50.18
KSR-2,2025-01-09,02:37:00,2025-01-09 02:37:00,414902.4,0.78,0.78,124.12,124.12,9142.75,9142.75,46.35,14.91,18.86,14.4,73.58,68.72,84.62,69.74,408.77,402.88,392.87,402.76,233.22,236.89,236.93,233.0,73.58,68.72,84.62,69.74,0.92,50.39
KSR-1,2025-01-09,02:38:00,2025-01-09 02:38:00,670273.7,0.62,0.62,99.59,99.59,7305.0,7305.0,35.9,16.01,13.58,8.46,58.12,67.82,60.93,43.09,404.89,405.88,402.0,405.93,230.16,237.79,231.5,231.78,58.12,67.82,60.93,43.09,0.92,50.91
KSR-2,2025-01-09,02:38:00,2025-01-09 02:38:00,414903.16,0.75,0.75,124.88,124.88,9143.51,9143.51,46.56,15.28,18.61,14.23,74.42,67.38,84.71,68.96,404.27,402.44,398.61,398.49,229.63,238.28,229.66,229.74,74.42,67.38,84.71,68.96,0.94,49.08
KSR-1,2025-01-09,02:39:00,2025-01-09 02:39:00,670274.3,0.6,0.6,100.2,100.2,7305.6,7305.6,36.1,15.61,13.45,8.66,57.99,70.27,58.19,44.67,406.56,397.1,400.33,410.31,233.46,235.73,236.64,235.18,57.99,70.27,58.19,44.67,0.91,50.09
KSR-2,2025-01-09,02:39:00,2025-01-09 02:39:00,414903.93,0.77,0.77,125.65,125.65,9144.28,9144.28,46.98,13.83,18.43,14.76,72.67,67.02,81.03,69.4,405.79,401.99,399.23,407.41,235.05,230.71,233.47,228.36,72.67,67.02,81.03,69.4,0.91,50.32
KSR-1,2025-01-09,02:40:00,2025-01-09 02:40:00,670274.91,0.61,0.61,100.81,100.81,7306.21,7306.21,35.94,15.34,13.6,8.81,58.29,71.72,61.13,43.93,408.99,398.5,407.24,409.87,231.06,237.2,236.09,233.24,58.29,71.72,61.13,43.93,0.9,50.45
KSR-2,2025-01-09,02:40:00,2025-01-09 02:40:00,414904.72,0.79,0.79,126.44,126.44,9145.07,9145.07,46.82,14.45,18.74,14.28,74.28,67.23,83.54,67.8,406.77,410.16,399.5,410.4,230.02,233.27,231.75,229.69,74.28,67.23,83.54,67.8,0.93,50.18
KSR-1,2025-01-09,02:41:00,2025-01-09 02:41:00,670275.51,0.6,0.6,101.41,101.41,7306.81,7306.81,37.01,16.16,12.82,8.06,57.01,70.02,61.43,44.13,401.56,403.48,398.79,405.86,230.65,237.76,230.21,230.45,57.01,70.02,61.43,44.13,0.93,49.18
KSR-2,2025-01-09,02:41:00,2025-01-09 02:41:00,414905.52,0.8,0.8,127.24,127.24,9145.87,9145.87,47.27,14.25,18.94,13.97,72.87,70.17,78.54,66.9,402.16,413.43,397.42,408.37,228.94,230.01,230.58,230.35,72.87,70.17,78.54,66.9,0.92,49.77
KSR-1,2025-01-09,02:42:00,2025-01-09 02:42:00,670276.17,0.66,0.66,102.07,102.07,7307.47,7307.47,38.31,15.64,13.57,8.77,61.36,71.79,60.65,44.09,403.02,407.17,402.77,396.8,230.15,228.74,231.21,232.48,61.36,71.79,60.65,44.09,0.89,49.5
KSR-2,2025-01-09,02:42:00,2025-01-09 02:42:00,414906.26,0.74,0.74,127.98,127.98,9146.61,9146.61,45.96,14.54,18.7,13.82,72.0,70.16,80.1,66.41,399.22,407.08,392.85,407.45,235.74,235.17,236.58,230.17,72.0,70.16,80.1,66.41,0.95,49.53
KSR-1,2025-01-09,02:43:00,2025-01-09 02:43:00,670276.85,0.68,0.68,102.75,102.75,7308.15,7308.15,38.94,14.96,12.45,8.84,60.09,71.12,60.64,44.75,401.87,406.46,398.65,410.26,230.82,235.84,231.87,231.68,60.09,71.12,60.64,44.75,0.92,50.95
KSR-2,2025-01-09,02:43:00,2025-01-09 02:43:00,414907.02,0.76,0.76,128.74,128.74,9147.37,9147.37,47.3,15.07,17.61,14.78,73.67,70.0,80.13,66.74,395.23,402.8,392.16,402.07,230.23,236.83,227.93,230.45,73.67,70.0,80.13,66.74,0.93,50.42
KSR-1,2025-01-09,02:44:00,2025-01-09 02:44:00,670277.5,0.65,0.65,103.4,103.4,7308.8,7308.8,39.16,14.85,13.65,8.81,58.53,68.46,59.97,43.79,403.69,397.69,409.48,400.34,236.21,234.73,233.22,235.24,58.53,68.46,59.97,43.79,0.93,50.86
KSR-2,2025-01-09,02:44:00,2025-01-09 02:44:00,414907.81,0.79,0.79,129.53,129.53,9148.16,9148.16,45.9,15.45,17.25,14.68,71.17,67.19,82.05,69.18,397.8,405.15,395.81,409.01,229.17,228.82,235.27,234.9,71.17,67.19,82.05,69.18,0.92,49.79
KSR-1,2025-01-09,02:45:00,2025-01-09 02:45:00,670278.11,0.6,0.6,104.0,104.0,7309.41,7309.41,36.12,15.93,13.57,8.8,59.21,70.24,62.55,44.24,405.27,409.13,410.32,400.23,231.05,237.55,234.11,235.06,59.21,70.24,62.55,44.24,0.9,50.61
KSR-2,2025-01-09,02:45:00,2025-01-09 02:45:00,414908.6,0.79,0.79,130.32,130.32,9148.95,9148.95,48.88,14.92,18.72,15.0,74.79,70.31,79.35,68.9,401.02,400.46,393.82,405.69,230.27,237.46,228.14,232.04,74.79,70.31,79.35,68.9,0.94,49.47
KSR-1,2025-01-09,02:46:00,2025-01-09 02:46:00,670278.67,0.56,0.56,104.57,104.57,7309.97,7309.97,35.51,16.53,12.86,8.08,58.93,71.33,62.33,41.67,405.77,404.45,402.89,394.27,229.71,232.23,234.62,234.34,58.93,71.33,62.33,41.67,0.92,50.0
KSR-2,2025-01-09,02:46:00,2025-01-09 02:46:00,414909.4,0.8,0.8,131.12,131.12,9149.75,9149.75,46.01,14.75,17.63,14.54,71.57,70.18,83.9,68.54,400.85,408.26,393.51,399.19,231.82,235.74,233.83,233.09,71.57,70.18,83.9,68.54,0.92,49.95
KSR-1,2025-01-09,02:47:00,2025-01-09 02:47:00,670279.29,0.62,0.62,105.19,105.19,7310.59,7310.59,36.55,14.38,13.24,8.32,58.86,71.03,61.55,41.81,396.46,408.03,405.51,405.52,234.06,235.37,231.02,230.02,58.86,71.03,61.55,41.81,0.9,49.02
KSR-2,2025-01-09,02:47:00,2025-01-09 02:47:00,414910.17,0.77,0.77,131.89,131.89,9150.52,9150.52,47.83,15.03,18.99,14.1,72.36,70.38,78.93,70.92,405.5,401.64,395.56,396.26,235.78,235.98,235.58,232.54,72.36,70.38,78.93,70.92,0.91,49.85
KSR-1,2025-01-09,02:48:00,2025-01-09 02:48:00,670279.93,0.63,0.63,105.82,105.82,7311.23,7311.23,36.83,14.9,12.86,8.44,59.86,68.05,61.38,41.64,403.99,400.8,407.17,400.2,235.92,229.43,237.24,235.57,59.86,68.05,61.38,41.64,0.91,50.03
KSR-2,2025-01-09,02:48:00,2025-01-09 02:48:00,414910.94,0.77,0.77,132.66,132.66,9151.29,9151.29,45.83,15.38,18.7,14.81,74.17,69.74,83.47,68.07,397.78,406.65,392.64,395.16,234.67,231.37,236.53,227.59,74.17,69.74,83.47,68.07,0.93,50.56
KSR-1,2025-01-09,02:49:00,2025-01-09 02:49:00,670280.53,0.6,0.6,106.43,106.43,7311.83,7311.83,35.2,15.37,13.39,8.37,57.71,72.92,61.63,45.07,403.2,401.13,399.29,408.53,234.66,228.92,230.37,230.74,57.71,72.92,61.63,45.07,0.93,49.42
KSR-2,2025-01-09,02:49:00,2025-01-09 02:49:00,414911.73,0.79,0.79,133.46,133.46,9152.08,9152.08,48.62,15.61,18.1,14.82,72.05,65.51,81.51,68.35,409.36,399.79,392.36,400.85,232.23,229.73,237.35,229.59,72.05,65.51,81.51,68.35,0.92,49.84
KSR-1,2025-01-09,02:50:00,2025-01-09 02:50:00,670281.21,0.68,0.68,107.1,107.1,7312.51,7312.51,40.17,16.07,12.94,8.65,59.64,69.67,59.09,44.35,401.49,399.31,395.87,407.63,231.91,235.65,236.31,227.66,59.64,69.67,59.09,44.35,0.89,50.07
KSR-2,2025-01-09,02:50:00,2025-01-09 02:50:00,414912.49,0.76,0.76,134.21,134.21,9152.84,9152.84,46.87,15.65,17.49,13.49,71.62,69.09,80.75,70.24,402.01,410.32,397.73,407.75,233.24,236.7,236.52,235.06,71.62,69.09,80.75,70.24,0.93,50.52
KSR-1,2025-01-09,02:51:00,2025-01-09 02:51:00,670281.82,0.61,0.61,107.72,107.72,7313.12,7313.12,36.24,15.92,13.56,8.56,59.22,70.86,61.89,43.03,403.81,411.68,395.74,394.37,232.52,236.74,232.87,232.38,59.22,70.86,61.89,43.03,0.91,50.29
KSR-2,2025-01-09,02:51:00,2025-01-09 02:51:00,414913.35,0.86,0.86,135.08,135.08,9153.7,9153.7,49.43,15.22,18.34,14.84,75.7,67.63,79.36,70.85,407.75,413.05,398.39,400.51,233.37,233.79,230.44,234.36,75.7,67.63,79.36,70.85,0.9,50.12
KSR-1,2025-01-09,02:52:00,2025-01-09 02:52:00,670282.44,0.62,0.62,108.34,108.34,7313.74,7313.74,37.81,14.71,13.3,8.07,58.42,67.97,62.92,42.74,404.14,402.65,409.51,398.02,229.93,233.29,230.11,227.83,58.42,67.97,62.92,42.74,0.89,49.85
KSR-2,2025-01-09,02:52:00,2025-01-09 02:52:00,414914.14,0.78,0.78,135.86,135.86,9154.49,9154.49,46.99,14.84,17.82,13.87,75.47,68.58,81.46,67.98,400.85,409.63,392.14,403.19,236.67,231.48,229.88,227.94,75.47,68.58,81.46,67.98,0.9,49.48
KSR-1,2025-01-09,02:53:00,2025-01-09 02:53:00,670283.02,0.58,0.58,108.92,108.92,7314.32,7314.32,35.87,15.32,13.57,8.71,57.28,70.72,61.9,46.53,398.53,402.02,406.68,397.73,235.86,230.47,231.88,233.73,57.28,70.72,61.9,46.53,0.91,50.34
KSR-2,2025-01-09,02:53:00,2025-01-09 02:53:00,414914.92,0.78,0.78,136.64,136.64,9155.27,9155.27,45.53,15.41,17.59,15.0,73.23,68.4,83.02,71.19,410.06,399.05,401.72,395.82,235.25,230.07,236.5,232.85,73.23,68.4,83.02,71.19,0.9,50.55
KSR-1,2025-01-09,02:54:00,2025-01-09 02:54:00,670283.61,0.59,0.59,109.5,109.5,7314.91,7314.91,35.95,16.17,12.54,8.62,60.26,73.71,61.11,43.71,404.23,402.46,409.46,409.61,236.4,234.73,234.3,235.4,60.26,73.71,61.11,43.71,0.89,49.92
KSR-2,2025-01-09,02:54:00,2025-01-09 02:54:00,414915.66,0.74,0.74,137.38,137.38,9156.01,9156.01,45.25,15.4,18.88,14.11,74.43,68.47,81.37,70.41,394.94,413.97,399.29,394.8,228.5,233.05,234.67,231.97,74.43,68.47,81.37,70.41,0.93,50.11
KSR-1,2025-01-09,02:55:00,2025-01-09 02:55:00,670284.25,0.64,0.64,110.14,110.14,7315.55,7315.55,37.22,15.57,13.21,8.68,59.44,71.55,60.16,43.87,406.37,406.29,396.1,402.54,229.38,236.9,232.08,229.19,59.44,71.55,60.16,43.87,0.92,49.03
KSR-2,2025-01-09,02:55:00,2025-01-09 02:55:00,414916.43,0.77,0.77,138.15,138.15,9156.78,9156.78,47.46,15.24,17.83,13.89,73.23,69.15,84.7,69.75,403.75,401.3,394.16,408.99,233.19,236.39,230.57,228.94,73.23,69.15,84.7,69.75,0.93,49.28
KSR-1,2025-01-09,02:56:00,2025-01-09 02:56:00,670284.85,0.61,0.61,110.75,110.75,7316.15,7316.15,36.98,15.32,13.3,8.43,58.96,72.96,60.7,46.53,400.09,399.62,395.08,398.21,237.62,234.95,233.16,231.31,58.96,72.96,60.7,46.53,0.93,49.73
KSR-2,2025-01-09,02:56:00,2025-01-09 02:56:00,414917.26,0.83,0.83,138.98,138.98,9157.61,9157.61,47.95,15.02,17.87,14.02,74.46,68.57,80.34,69.12,408.22,410.09,401.31,404.51,232.05,233.96,231.08,233.71,74.46,68.57,80.34,69.12,0.93,49.28
KSR-1,2025-01-09,02:57:00,2025-01-09 02:57:00,670285.54,0.69,0.69,111.44,111.44,7316.84,7316.84,39.62,16.59,12.58,8.23,61.2,69.59,62.94,42.05,409.48,405.72,402.08,405.11,229.92,238.16,236.18,235.62,61.2,69.59,62.94,42.05,0.91,50.39
KSR-2,2025-01-09,02:57:00,2025-01-09 02:57:00,414918.01,0.76,0.76,139.74,139.74,9158.36,9158.36,46.6,15.52,17.95,13.86,74.63,69.3,78.86,68.21,399.8,402.93,400.23,395.03,234.56,236.36,229.15,236.06,74.63,69.3,78.86,68.21,0.91,50.72
