meter_id,date,time,timestamp,total_active_energy_kwh,energy_consumed_kwh,units_consumed_now,todays_consumption_kwh,today_units_consumed,monthly_consumption_kwh,monthly_units_consumed,total_active_power_kw,p1_active_kw,p2_active_kw,p3_active_kw,percent_average_load,percent_load_l1,percent_load_l2,percent_load_l3,vll_avg,v12,v23,v31,vln_avg,v1_n,v2_n,v3_n,iavg,i1,i2,i3,pf_avg,frequency_hz
KSR-1,2025-01-04,02:34:00,2025-01-04 02:34:00,665768.65,0.65,0.65,96.71,96.71,2799.95,2799.95,39.39,15.17,13.66,8.16,58.39,69.86,58.88,43.33,403.18,409.85,402.0,401.39,230.2,235.46,237.07,231.9,58.39,69.86,58.88,43.33,0.91,50.1
KSR-2,2025-01-04,02:34:00,2025-01-04 02:34:00,409259.83,0.77,0.77,121.99,121.99,3500.18,3500.18,48.44,15.27,17.52,14.51,74.54,68.87,84.1,70.67,408.62,410.19,396.28,402.19,232.59,236.39,235.19,229.71,74.54,68.87,84.1,70.67,0.91,49.08
KSR-1,2025-01-04,02:35:00,2025-01-04 02:35:00,665769.26,0.61,0.61,97.31,97.31,2800.56,2800.56,37.38,15.0,13.37,8.68,55.14,71.15,60.3,42.87,398.9,410.46,404.22,407.81,236.04,232.24,236.0,230.89,55.14,71.15,60.3,42.87,0.93,50.79
KSR-2,2025-01-04,02:35:00,2025-01-04 02:35:00,409260.64,0.82,0.82,122.8,122.8,3500.99,3500.99,47.71,14.83,17.83,13.85,72.26,70.3,79.81,69.05,398.44,407.69,395.2,409.52,232.69,234.9,230.32,228.29,72.26,70.3,79.81,69.05,0.92,50.82
KSR-1,2025-01-04,02:36:00,2025-01-04 02:36:00,665769.92,0.66,0.66,97.98,97.98,2801.22,2801.22,38.53,15.92,12.94,9.09,59.64,68.18,59.76,45.58,395.91,407.99,409.03,407.33,230.23,235.53,235.26,234.74,59.64,68.18,59.76,45.58,0.9,49.41
KSR-2,2025-01-04,02:36:00,2025-01-04 02:36:00,409261.4,0.76,0.76,123.56,123.56,3501.75,3501.75,47.05,14.65,17.74,14.96,72.86,66.16,78.61,69.31,402.86,398.78,400.88,395.31,232.17,236.84,235.07,236.68,72.86,66.16,78.61,69.31,0.94,49.85
KSR-1,2025-01-04,02:37:00,2025-01-04 02:37:00,665770.5,0.58,0.58,98.56,98.56,2801.8,2801.8,36.01,16.21,13.17,8.95,57.12,71.7,61.61,43.26,396.52,399.56,404.2,406.96,236.87,231.03,233.87,236.01,57.12,71.7,61.61,43.26,0.9,49.7
KSR-2,2025-01-04,02:37:00,2025-01-04 02:37:00,409262.19,0.79,0.79,124.35,124.35,3502.54,3502.54,46.28,13.94,18.34,14.38,74.04,69.86,77.75,67.86,407.84,414.14,405.98,407.92,235.39,232.08,234.41,230.24,74.04,69.86,77.75,67.86,0.91,50.91
KSR-1,2025-01-04,02:38:00,2025-01-04 02:38:00,665771.11,0.6,0.6,99.16,99.16,2802.41,2802.41,36.91,14.76,12.59,8.2,58.91,69.59,61.18,43.9,399.06,405.25,396.86,395.12,237.38,237.31,233.36,231.16,58.91,69.59,61.18,43.9,0.9,49.3
KSR-2,2025-01-04,02:38:00,2025-01-04 02:38:00,409262.94,0.75,0.75,125.1,125.1,3503.29,3503.29,46.81,14.09,18.14,14.03,76.74,69.89,85.0,69.1,395.69,402.29,395.44,398.72,230.36,233.8,235.36,232.51,76.74,69.89,85.0,69.1,0.94,50.17
KSR-1,2025-01-04,02:39:00,2025-01-04 02:39:00,665771.71,0.6,0.6,99.76,99.76,2803.01,2803.01,36.29,15.14,13.25,8.2,60.77,69.04,60.71,41.86,401.59,412.71,395.58,398.79,236.17,234.2,232.61,235.93,60.77,69.04,60.71,41.86,0.92,49.05
KSR-2,2025-01-04,02:39:00,2025-01-04 02:39:00,409263.72,0.78,0.78,125.88,125.88,3504.07,3504.07,46.27,15.54,17.88,13.75,75.67,66.38,79.31,69.05,409.58,410.97,403.57,403.32,228.81,236.91,228.96,235.2,75.67,66.38,79.31,69.05,0.91,50.29
KSR-1,2025-01-04,02:40:00,2025-01-04 02:40:00,665772.37,0.66,0.66,100.43,100.43,2803.67,2803.67,39.22,15.8,13.13,8.55,55.51,69.52,63.47,42.09,399.69,400.44,394.28,397.37,231.38,231.9,230.77,235.83,55.51,69.52,63.47,42.09,0.9,50.17
KSR-2,2025-01-04,02:40:00,2025-01-04 02:40:00,409264.48,0.77,0.77,126.64,126.64,3504.83,3504.83,48.52,15.31,18.11,14.21,75.46,72.12,79.08,69.32,398.68,398.9,402.74,403.82,228.84,231.9,229.6,231.05,75.46,72.12,79.08,69.32,0.94,49.25
KSR-1,2025-01-04,02:41:00,2025-01-04 02:41:00,665772.97,0.6,0.6,101.02,101.02,2804.27,2804.27,35.0,14.7,12.31,8.6,56.87,67.66,58.65,42.77,411.62,401.75,397.54,398.52,231.79,231.2,229.78,235.77,56.87,67.66,58.65,42.77,0.93,50.74
KSR-2,2025-01-04,02:41:00,2025-01-04 02:41:00,409265.27,0.79,0.79,127.44,127.44,3505.62,3505.62,47.02,14.66,17.61,14.38,70.09,69.4,84.04,67.9,408.69,403.86,400.08,402.95,231.4,230.05,234.56,230.87,70.09,69.4,84.04,67.9,0.93,50.51
KSR-1,2025-01-04,02:42:00,2025-01-04 02:42:00,665773.54,0.57,0.57,101.6,101.6,2804.84,2804.84,35.52,16.25,12.83,8.35,57.9,69.56,60.53,43.05,405.54,399.33,394.64,397.16,230.49,232.82,235.62,235.8,57.9,69.56,60.53,43.05,0.9,49.85
KSR-2,2025-01-04,02:42:00,2025-01-04 02:42:00,409266.09,0.82,0.82,128.25,128.25,3506.44,3506.44,47.68,15.31,18.13,13.82,73.47,70.52,80.62,67.49,409.91,402.55,393.06,395.1,228.57,235.48,232.38,230.1,73.47,70.52,80.62,67.49,0.91,50.51
KSR-1,2025-01-04,02:43:00,2025-01-04 02:43:00,665774.11,0.57,0.57,102.17,102.17,2805.41,2805.41,34.69,15.61,12.47,8.44,59.94,69.2,58.48,42.72,410.49,407.85,399.07,404.57,234.77,234.62,230.64,228.4,59.94,69.2,58.48,42.72,0.93,49.7
KSR-2,2025-01-04,02:43:00,2025-01-04 02:43:00,409266.86,0.77,0.77,129.02,129.02,3507.21,3507.21,47.42,14.16,18.73,14.73,72.83,68.17,80.78,70.47,402.91,410.64,395.51,399.19,230.85,234.37,231.6,227.98,72.83,68.17,80.78,70.47,0.93,50.63
KSR-1,2025-01-04,02:44:00,2025-01-04 02:44:00,665774.77,0.66,0.66,102.83,102.83,2806.07,2806.07,38.22,16.35,13.17,8.47,59.98,70.49,60.27,44.78,404.38,398.44,400.34,407.17,235.0,229.93,230.32,237.4,59.98,70.49,60.27,44.78,0.89,50.38
KSR-2,2025-01-04,02:44:00,2025-01-04 02:44:00,409267.64,0.78,0.78,129.8,129.8,3507.99,3507.99,47.34,14.47,18.78,14.38,73.93,67.25,79.66,67.03,410.97,403.22,403.03,396.11,229.07,233.12,234.57,231.75,73.93,67.25,79.66,67.03,0.93,49.28
KSR-1,2025-01-04,02:45:00,2025-01-04 02:45:00,665775.41,0.64,0.64,103.47,103.47,2806.71,2806.71,38.39,15.34,12.33,8.23,59.12,69.63,62.62,44.7,399.41,399.52,407.82,396.26,229.72,229.29,231.4,229.75,59.12,69.63,62.62,44.7,0.9,50.47
KSR-2,2025-01-04,02:45:00,2025-01-04 02:45:00,409268.4,0.77,0.77,130.56,130.56,3508.75,3508.75,47.67,14.01,17.95,14.86,70.39,65.34,79.05,68.22,401.87,402.81,402.6,402.71,228.97,231.87,230.54,228.97,70.39,65.34,79.05,68.22,0.92,49.02
KSR-1,2025-01-04,02:46:00,2025-01-04 02:46:00,665775.99,0.58,0.58,104.05,104.05,2807.29,2807.29,36.58,16.01,12.92,8.97,56.2,71.62,60.11,43.15,406.28,402.92,405.51,405.34,231.71,236.98,229.32,236.25,56.2,71.62,60.11,43.15,0.92,49.71
KSR-2,2025-01-04,02:46:00,2025-01-04 02:46:00,409269.18,0.78,0.78,131.34,131.34,3509.53,3509.53,47.21,14.34,18.84,14.38,74.9,66.92,82.51,67.93,395.56,408.64,400.02,397.63,232.84,236.06,227.91,234.35,74.9,66.92,82.51,67.93,0.93,49.6
KSR-1,2025-01-04,02:47:00,2025-01-04 02:47:00,665776.66,0.66,0.66,104.71,104.71,2807.96,2807.96,39.68,15.26,12.83,8.42,61.39,69.08,60.65,43.49,400.47,403.88,398.38,410.52,236.84,237.63,236.53,235.82,61.39,69.08,60.65,43.49,0.92,49.0
KSR-2,2025-01-04,02:47:00,2025-01-04 02:47:00,409269.96,0.78,0.78,132.12,132.12,3510.31,3510.31,47.36,14.49,18.17,13.78,71.94,69.72,78.57,67.65,399.62,403.42,396.17,402.39,234.64,234.56,229.83,234.44,71.94,69.72,78.57,67.65,0.92,49.52
KSR-1,2025-01-04,02:48:00,2025-01-04 02:48:00,665777.25,0.6,0.6,105.31,105.31,2808.55,2808.55,35.22,15.76,12.68,8.94,60.04,72.12,59.64,44.15,399.65,404.51,403.97,398.32,228.37,236.06,230.14,236.57,60.04,72.12,59.64,44.15,0.9,50.58
KSR-2,2025-01-04,02:48:00,2025-01-04 02:48:00,409270.76,0.8,0.8,132.92,132.92,3511.11,3511.11,46.74,15.44,18.61,14.14,73.96,69.33,77.94,68.51,402.14,404.74,404.06,402.05,236.21,236.56,230.9,229.23,73.96,69.33,77.94,68.51,0.92,50.64
KSR-1,2025-01-04,02:49:00,2025-01-04 02:49:00,665777.82,0.56,0.56,105.87,105.87,2809.12,2809.12,35.23,15.11,13.01,8.38,55.26,69.95,63.27,44.11,405.07,406.33,398.89,409.35,237.22,232.68,237.46,231.12,55.26,69.95,63.27,44.11,0.92,49.84
KSR-2,2025-01-04,02:49:00,2025-01-04 02:49:00,409271.55,0.79,0.79,133.71,133.71,3511.9,3511.9,45.86,14.79,18.0,14.48,73.73,70.68,82.53,67.68,408.35,406.96,407.37,396.99,232.74,230.53,229.68,227.07,73.73,70.68,82.53,67.68,0.92,50.46
KSR-1,2025-01-04,02:50:00,2025-01-04 02:50:00,665778.43,0.61,0.61,106.49,106.49,2809.73,2809.73,35.21,15.88,13.06,8.05,58.65,70.29,60.33,44.19,401.25,406.88,396.92,396.64,233.65,234.51,236.2,231.96,58.65,70.29,60.33,44.19,0.91,49.3
KSR-2,2025-01-04,02:50:00,2025-01-04 02:50:00,409272.35,0.8,0.8,134.51,134.51,3512.7,3512.7,46.05,15.18,17.83,14.04,72.55,66.15,83.6,68.86,400.23,405.57,408.13,401.41,235.46,236.27,232.77,233.39,72.55,66.15,83.6,68.86,0.9,49.31
KSR-1,2025-01-04,02:51:00,2025-01-04 02:51:00,665779.11,0.68,0.68,107.16,107.16,2810.41,2810.41,39.27,16.05,12.81,8.43,58.75,68.17,60.67,43.16,408.45,396.87,398.54,407.94,228.48,235.92,231.88,228.07,58.75,68.17,60.67,43.16,0.9,49.37
KSR-2,2025-01-04,02:51:00,2025-01-04 02:51:00,409273.18,0.83,0.83,135.34,135.34,3513.53,3513.53,47.42,14.94,17.78,14.98,71.5,66.34,82.35,71.67,406.3,409.34,407.54,402.03,232.88,231.39,232.97,230.22,71.5,66.34,82.35,71.67,0.93,49.17
KSR-1,2025-01-04,02:52:00,2025-01-04 02:52:00,665779.72,0.61,0.61,107.77,107.77,2811.02,2811.02,37.23,15.25,13.67,8.33,58.37,68.91,63.06,45.41,401.75,409.61,403.89,403.96,231.32,233.89,234.34,230.5,58.37,68.91,63.06,45.41,0.9,50.83
KSR-2,2025-01-04,02:52:00,2025-01-04 02:52:00,409274.0,0.82,0.82,136.16,136.16,3514.35,3514.35,48.26,14.05,18.46,14.59,74.96,67.57,82.14,68.31,407.99,403.52,399.09,399.79,229.41,235.41,228.45,231.5,74.96,67.57,82.14,68.31,0.9,50.33
KSR-1,2025-01-04,02:53:00,2025-01-04 02:53:00,665780.34,0.62,0.62,108.39,108.39,2811.64,2811.64,38.42,15.78,13.02,8.41,60.53,72.88,58.98,44.03,395.72,402.12,398.31,397.24,229.81,228.98,236.66,232.33,60.53,72.88,58.98,44.03,0.9,50.87
KSR-2,2025-01-04,02:53:00,2025-01-04 02:53:00,409274.83,0.83,0.83,136.99,136.99,3515.18,3515.18,47.82,14.03,18.31,13.81,73.65,67.68,82.66,69.8,405.11,412.53,405.09,397.85,231.46,237.09,229.33,229.56,73.65,67.68,82.66,69.8,0.9,49.81
KSR-1,2025-01-04,02:54:00,2025-01-04 02:54:00,665780.97,0.64,0.64,109.03,109.03,2812.27,2812.27,39.57,14.8,13.21,8.33,61.08,69.95,60.62,43.63,402.13,406.01,395.85,397.23,232.77,230.9,236.65,229.06,61.08,69.95,60.62,43.63,0.9,50.2
KSR-2,2025-01-04,02:54:00,2025-01-04 02:54:00,409275.66,0.83,0.83,137.82,137.82,3516.01,3516.01,48.33,14.36,17.53,14.42,73.39,70.26,83.62,68.68,401.53,405.33,399.4,409.85,236.4,236.05,232.35,232.12,73.39,70.26,83.62,68.68,0.93,49.55
KSR-1,2025-01-04,02:55:00,2025-01-04 02:55:00,665781.6,0.62,0.62,109.65,109.65,2812.9,2812.9,38.01,15.89,13.11,8.35,57.85,70.75,59.81,43.74,402.81,406.41,397.33,403.14,229.99,231.39,234.66,234.72,57.85,70.75,59.81,43.74,0.89,49.82
KSR-2,2025-01-04,02:55:00,2025-01-04 02:55:00,409276.44,0.78,0.78,138.6,138.6,3516.79,3516.79,45.32,15.58,18.98,14.41,74.31,67.02,79.46,68.53,409.11,401.43,393.21,405.66,230.28,236.23,231.84,229.99,74.31,67.02,79.46,68.53,0.92,49.92
KSR-1,2025-01-04,02:56:00,2025-01-04 02:56:00,665782.23,0.64,0.64,110.29,110.29,2813.53,2813.53,39.78,15.07,12.96,8.47,61.15,69.29,61.27,43.91,405.32,401.69,397.82,404.58,236.68,229.53,234.64,227.15,61.15,69.29,61.27,43.91,0.91,50.67
KSR-2,2025-01-04,02:56:00,2025-01-04 02:56:00,409277.2,0.75,0.75,139.36,139.36,3517.55,3517.55,47.09,15.12,17.78,13.62,74.94,70.92,81.04,70.54,396.62,408.47,403.51,409.15,232.22,233.77,235.04,236.1,74.94,70.92,81.04,70.54,0.92,49.58
KSR-1,2025-01-04,02:57:00,2025-01-04 02:57:00,665782.83,0.6,0.6,110.89,110.89,2814.13,2814.13,37.54,14.99,12.53,8.09,55.62,70.8,61.46,45.1,409.46,399.04,406.71,405.14,234.6,232.79,233.82,235.1,55.62,70.8,61.46,45.1,0.91,49.95
KSR-2,2025-01-04,02:57:00,2025-01-04 02:57:00,409277.97,0.77,0.77,140.13,140.13,3518.32,3518.32,45.24,14.85,18.65,14.18,71.94,69.99,80.3,67.67,400.11,408.94,398.95,407.32,230.66,237.01,232.59,227.96,71.94,69.99,80.3,67.67,0.94,49.05
KSR-1,2025-01-04,02:58:00,2025-01-04 02:58:00,665783.46,0.63,0.63,111.52,111.52,2814.76,2814.76,38.95,15.28,12.96,8.32,56.5,70.11,61.73,44.17,403.0,403.31,409.39,400.58,231.39,235.51,233.39,237.08,56.5,70.11,61.73,44.17,0.91,49.85
KSR-2,2025-01-04,02:58:00,2025-01-04 02:58:00,409278.75,0.79,0.79,140.91,140.91,3519.1,3519.1,45.78,14.6,18.2,13.49,74.25,67.81,79.22,69.81,401.53,403.93,393.65,396.88,232.08,235.84,230.76,235.47,74.25,67.81,79.22,69.81,0.91,49.56
KSR-1,2025-01-04,02:59:00,2025-01-04 02:59:00,665784.08,0.62,0.62,112.14,112.14,2815.38,2815.38,35.9,16.05,12.49,9.12,59.53,71.14,63.28,45.47,397.07,399.09,409.57,403.99,230.08,236.94,230.59,234.99,59.53,71.14,63.28,45.47,0.92,50.58
KSR-2,2025-01-04,02:59:00,2025-01-04 02:59:00,409279.57,0.82,0.82,141.73,141.73,3519.92,3519.92,48.07,14.97,18.42,14.37,72.75,67.93,82.08,69.26,404.68,414.09,403.31,402.96,231.29,229.38,236.22,228.09,72.75,67.93,82.08,69.26,0.92,50.39
KSR-1,2025-01-04,03:00:00,2025-01-04 03:00:00,665784.66,0.58,0.58,112.72,112.72,2815.96,2815.96,35.07,15.9,12.81,8.16,60.1,70.13,60.43,42.31,401.0,397.15,395.21,396.53,236.96,232.67,231.67,233.15,60.1,70.13,60.43,42.31,0.92,49.94
KSR-2,2025-01-04,03:00:00,2025-01-04 03:00:00,409280.3,0.73,0.73,142.46,142.46,3520.65,3520.65,45.11,14.38,18.12,13.69,74.31,67.34,83.11,67.93,406.82,409.61,401.32,400.84,228.17,233.48,234.98,234.72,74.31,67.34,83.11,67.93,0.93,50.57
KSR-1,2025-01-04,03:01:00,2025-01-04 03:01:00,665785.28,0.61,0.61,113.33,113.33,2816.58,2816.58,35.39,16.28,12.56,9.02,56.3,67.81,60.78,44.71,397.56,409.47,397.72,397.39,231.92,230.74,232.35,229.5,56.3,67.81,60.78,44.71,0.93,50.71
KSR-2,2025-01-04,03:01:00,2025-01-04 03:01:00,409281.06,0.76,0.76,143.22,143.22,3521.41,3521.41,45.63,15.33,18.23,13.94,73.37,68.29,80.39,66.95,400.07,411.99,408.87,401.43,231.6,233.79,232.73,233.57,73.37,68.29,80.39,66.95,0.92,49.96
KSR-1,2025-01-04,03:02:00,2025-01-04 03:02:00,665785.97,0.69,0.69,114.02,114.02,2817.27,2817.27,40.07,15.56,13.33,8.72,55.21,70.42,58.88,45.32,409.82,406.76,406.82,409.81,235.63,232.91,237.17,235.39,55.21,70.42,58.88,45.32,0.92,50.38
KSR-2,2025-01-04,03:02:00,2025-01-04 03:02:00,409281.85,0.79,0.79,144.01,144.01,3522.2,3522.2,47.75,15.46,19.23,13.93,75.13,68.94,84.34,65.88,407.14,405.56,405.65,407.45,229.41,237.69,235.16,233.21,75.13,68.94,84.34,65.88,0.93,49.4
KSR-1,2025-01-04,03:03:00,2025-01-04 03:03:00,665786.66,0.69,0.69,114.71,114.71,2817.96,2817.96,40.17,14.35,12.7,8.1,60.9,72.44,60.94,42.71,405.99,402.03,403.91,396.0,235.18,233.69,234.88,230.28,60.9,72.44,60.94,42.71,0.9,49.91
KSR-2,2025-01-04,03:03:00,2025-01-04 03:03:00,409282.64,0.78,0.78,144.8,144.8,3522.99,3522.99,47.55,14.85,18.91,14.41,70.83,69.31,79.09,70.88,403.72,410.15,405.15,400.68,230.31,235.05,232.39,235.29,70.83,69.31,79.09,70.88,0.9,49.6
KSR-1,2025-01-04,03:04:00,2025-01-04 03:04:00,665787.25,0.6,0.6,115.31,115.31,2818.55,2818.55,36.46,15.61,13.51,9.07,59.44,68.62,60.28,43.06,404.9,402.05,398.58,397.19,236.42,228.48,229.85,236.33,59.44,68.62,60.28,43.06,0.9,49.2
KSR-2,2025-01-04,03:04:00,2025-01-04 03:04:00,409283.42,0.78,0.78,145.58,145.58,3523.77,3523.77,45.24,15.49,17.73,14.86,74.03,69.3,81.13,70.81,404.34,409.3,393.16,394.79,232.82,235.01,231.6,235.84,74.03,69.3,81.13,70.81,0.91,49.19
KSR-1,2025-01-04,03:05:00,2025-01-04 03:05:00,665787.89,0.63,0.63,115.94,115.94,2819.19,2819.19,39.46,16.03,12.69,9.01,59.02,71.71,60.47,44.89,400.33,398.06,394.68,401.84,232.91,235.78,236.83,234.91,59.02,71.71,60.47,44.89,0.91,50.27
KSR-2,2025-01-04,03:05:00,2025-01-04 03:05:00,409284.23,0.81,0.81,146.39,146.39,3524.58,3524.58,47.75,14.45,18.58,14.87,75.33,66.13,78.98,68.44,401.23,412.69,397.64,401.29,234.75,235.87,236.59,230.59,75.33,66.13,78.98,68.44,0.93,49.45
KSR-1,2025-01-04,03:06:00,2025-01-04 03:06:00,665788.52,0.63,0.63,116.57,116.57,2819.82,2819.82,39.16,15.03,12.45,8.69,58.77,70.36,61.58,45.11,405.16,409.09,397.15,396.42,237.51,232.83,229.95,234.35,58.77,70.36,61.58,45.11,0.91,49.35
KSR-2,2025-01-04,03:06:00,2025-01-04 03:06:00,409284.98,0.75,0.75,147.14,147.14,3525.33,3525.33,46.02,13.97,19.05,15.18,72.27,66.87,79.95,69.61,400.56,404.76,399.57,408.35,236.35,232.12,232.14,232.93,72.27,66.87,79.95,69.61,0.93,50.03
KSR-1,2025-01-04,03:07:00,2025-01-04 03:07:00,665789.11,0.6,0.6,117.17,117.17,2820.41,2820.41,35.93,15.49,12.47,8.93,58.53,71.99,59.75,41.68,404.13,409.78,394.28,396.78,228.48,233.53,238.06,228.23,58.53,71.99,59.75,41.68,0.9,49.16
KSR-2,2025-01-04,03:07:00,2025-01-04 03:07:00,409285.8,0.82,0.82,147.96,147.96,3526.15,3526.15,49.46,14.28,19.15,13.88,75.02,68.41,82.94,67.56,398.58,397.43,395.18,406.28,237.02,232.15,233.14,234.62,75.02,68.41,82.94,67.56,0.9,49.67
KSR-1,2025-01-04,03:08:00,2025-01-04 03:08:00,665789.73,0.62,0.62,117.79,117.79,2821.03,2821.03,35.58,15.58,13.54,8.74,59.79,69.55,62.34,43.06,407.24,407.38,401.45,402.4,234.67,236.39,228.97,229.75,59.79,69.55,62.34,43.06,0.91,50.27
KSR-2,2025-01-04,03:08:00,2025-01-04 03:08:00,409286.54,0.75,0.75,148.7,148.7,3526.89,3526.89,45.02,14.44,17.8,13.98,75.29,70.53,77.89,71.64,397.22,409.78,396.54,403.98,232.07,237.7,230.01,236.61,75.29,70.53,77.89,71.64,0.91,49.79
KSR-1,2025-01-04,03:09:00,2025-01-04 03:09:00,665790.38,0.65,0.65,118.43,118.43,2821.68,2821.68,38.38,15.52,13.3,8.37,56.79,69.89,63.82,42.59,397.14,396.44,408.54,405.16,232.68,229.44,235.33,236.54,56.79,69.89,63.82,42.59,0.91,50.1
KSR-2,2025-01-04,03:09:00,2025-01-04 03:09:00,409287.29,0.75,0.75,149.45,149.45,3527.64,3527.64,44.79,15.0,18.68,14.36,71.99,68.65,78.1,69.68,395.34,408.78,396.01,394.43,235.35,232.5,233.12,230.45,71.99,68.65,78.1,69.68,0.94,49.63
KSR-1,2025-01-04,03:10:00,2025-01-04 03:10:00,665791.0,0.62,0.62,119.05,119.05,2822.3,2822.3,36.62,15.77,12.67,8.67,58.1,68.5,60.4,43.33,406.24,406.26,408.7,407.29,235.65,236.24,232.51,234.06,58.1,68.5,60.4,43.33,0.91,49.76
KSR-2,2025-01-04,03:10:00,2025-01-04 03:10:00,409288.02,0.73,0.73,150.18,150.18,3528.37,3528.37,45.62,15.17,17.65,14.98,71.94,69.69,82.33,70.41,405.84,404.42,399.58,401.71,234.82,234.32,232.41,229.69,71.94,69.69,82.33,70.41,0.94,50.5
KSR-1,2025-01-04,03:11:00,2025-01-04 03:11:00,665791.62,0.62,0.62,119.67,119.67,2822.92,2822.92,37.82,15.59,13.59,8.97,56.18,72.23,61.73,43.32,411.76,397.44,408.71,402.6,230.54,233.61,233.31,229.73,56.18,72.23,61.73,43.32,0.92,49.57
KSR-2,2025-01-04,03:11:00,2025-01-04 03:11:00,409288.77,0.74,0.74,150.93,150.93,3529.12,3529.12,46.85,14.12,18.14,14.04,73.19,67.38,79.48,71.32,402.92,410.03,406.4,408.29,236.32,237.49,228.73,229.89,73.19,67.38,79.48,71.32,0.9,49.35
KSR-1,2025-01-04,03:12:00,2025-01-04 03:12:00,665792.31,0.69,0.69,120.36,120.36,2823.61,2823.61,39.51,16.34,13.1,8.33,62.03,70.21,62.97,42.54,408.37,400.17,401.94,407.38,229.97,238.35,233.37,229.06,62.03,70.21,62.97,42.54,0.92,49.67
KSR-2,2025-01-04,03:12:00,2025-01-04 03:12:00,409289.56,0.79,0.79,151.72,151.72,3529.91,3529.91,47.48,14.02,18.58,14.15,75.1,68.52,80.11,69.25,411.78,403.15,403.81,405.22,228.66,230.68,233.7,234.71,75.1,68.52,80.11,69.25,0.91,48.98
KSR-1,2025-01-04,03:13:00,2025-01-04 03:13:00,665792.95,0.65,0.65,121.01,121.01,2824.25,2824.25,38.06,15.0,13.09,8.19,57.59,70.3,62.69,45.26,396.93,411.22,406.25,398.05,231.36,234.67,231.9,231.79,57.59,70.3,62.69,45.26,0.92,50.72
KSR-2,2025-01-04,03:13:00,2025-01-04 03:13:00,409290.34,0.79,0.79,152.51,152.51,3530.69,3530.69,46.55,14.38,18.66,14.22,74.44,69.42,81.63,71.77,403.5,410.75,408.12,404.74,230.73,237.18,236.0,236.53,74.44,69.42,81.63,71.77,0.92,49.29
KSR-1,2025-01-04,03:14:00,2025-01-04 03:14:00,665793.61,0.65,0.65,121.66,121.66,2824.91,2824.91,39.08,14.32,12.69,8.98,59.91,72.85,61.24,41.6,402.54,404.07,409.08,404.03,233.85,230.38,231.02,234.42,59.91,72.85,61.24,41.6,0.92,50.01
KSR-2,2025-01-04,03:14:00,2025-01-04 03:14:00,409291.13,0.78,0.78,153.29,153.29,3531.48,3531.48,46.13,14.58,17.74,13.64,74.7,71.02,80.75,69.81,397.21,406.51,406.65,405.26,234.84,229.12,233.32,234.66,74.7,71.02,80.75,69.81,0.91,49.74
KSR-1,2025-01-04,03:15:00,2025-01-04 03:15:00,665794.25,0.64,0.64,122.3,122.3,2825.55,2825.55,37.09,14.71,13.32,8.27,58.24,69.35,61.0,43.65,410.35,400.57,401.12,408.4,233.83,231.69,229.2,229.28,58.24,69.35,61.0,43.65,0.92,49.53
KSR-2,2025-01-04,03:15:00,2025-01-04 03:15:00,409291.89,0.76,0.76,154.05,154.05,3532.24,3532.24,45.79,14.9,18.32,14.13,75.8,69.05,81.48,70.86,406.22,399.06,395.73,407.94,229.45,235.29,233.1,231.85,75.8,69.05,81.48,70.86,0.93,49.08
KSR-1,2025-01-04,03:16:00,2025-01-04 03:16:00,665794.86,0.61,0.61,122.91,122.91,2826.16,2826.16,38.29,15.28,12.45,8.3,57.08,71.12,62.19,43.82,409.01,398.54,399.99,405.93,236.68,232.45,233.19,229.38,57.08,71.12,62.19,43.82,0.91,50.7
KSR-2,2025-01-04,03:16:00,2025-01-04 03:16:00,409292.68,0.79,0.79,154.84,154.84,3533.03,3533.03,46.42,15.35,18.98,13.65,73.48,66.63,82.99,69.05,406.58,404.01,403.21,402.95,236.87,229.95,235.68,232.46,73.48,66.63,82.99,69.05,0.94,49.54
KSR-1,2025-01-04,03:17:00,2025-01-04 03:17:00,665795.41,0.55,0.55,123.46,123.46,2826.71,2826.71,34.9,15.45,13.33,8.56,60.61,69.36,61.91,42.37,400.76,408.76,405.1,395.68,230.73,233.59,234.39,227.13,60.61,69.36,61.91,42.37,0.91,49.99
KSR-2,2025-01-04,03:17:00,2025-01-04 03:17:00,409293.44,0.76,0.76,155.6,155.6,3533.79,3533.79,46.39,15.02,18.01,13.55,70.6,69.92,79.54,67.31,403.04,397.46,395.6,409.15,227.95,235.51,234.55,235.28,70.6,69.92,79.54,67.31,0.91,50.14
KSR-1,2025-01-04,03:18:00,2025-01-04 03:18:00,665796.0,0.6,0.6,124.06,124.06,2827.3,2827.3,36.71,15.27,12.63,8.07,57.61,72.43,58.59,41.22,407.28,408.41,394.77,411.16,231.25,231.58,230.33,230.02,57.61,72.43,58.59,41.22,0.92,50.67
KSR-2,2025-01-04,03:18:00,2025-01-04 03:18:00,409294.19,0.75,0.75,156.35,156.35,3534.54,3534.54,47.51,14.21,18.22,14.04,73.41,66.52,82.75,68.73,406.68,399.14,403.98,398.42,227.5,231.85,236.29,229.0,73.41,66.52,82.75,68.73,0.93,49.16
KSR-1,2025-01-04,03:19:00,2025-01-04 03:19:00,665796.6,0.6,0.6,124.66,124.66,2827.9,2827.9,36.42,15.88,12.71,8.35,60.3,68.86,62.77,44.71,402.63,403.63,399.79,411.6,231.11,234.9,236.36,233.92,60.3,68.86,62.77,44.71,0.9,50.66
