meter_id,date,time,timestamp,total_active_energy_kwh,energy_consumed_kwh,units_consumed_now,todays_consumption_kwh,today_units_consumed,monthly_consumption_kwh,monthly_units_consumed,total_active_power_kw,p1_active_kw,p2_active_kw,p3_active_kw,percent_average_load,percent_load_l1,percent_load_l2,percent_load_l3,vll_avg,v12,v23,v31,vln_avg,v1_n,v2_n,v3_n,iavg,i1,i2,i3,pf_avg,frequency_hz
KSR-2,2025-01-08,05:18:00,2025-01-08 05:18:00,413901.12,0.76,0.76,250.21,250.21,8141.47,8141.47,46.52,14.3,18.43,14.77,74.74,70.53,82.87,71.63,395.1,413.41,401.97,396.37,236.18,236.56,233.62,232.26,74.74,70.53,82.87,71.63,0.91,50.3
KSR-1,2025-01-08,05:19:00,2025-01-08 05:19:00,669474.19,0.65,0.65,199.8,199.8,6505.49,6505.49,37.65,16.31,13.27,8.25,57.44,69.08,63.89,45.3,399.47,406.42,397.29,403.2,236.99,232.94,236.54,236.57,57.44,69.08,63.89,45.3,0.91,50.33
KSR-2,2025-01-08,05:19:00,2025-01-08 05:19:00,413901.92,0.8,0.8,251.01,251.01,8142.27,8142.27,46.65,14.98,18.1,14.45,75.36,69.57,81.74,68.66,409.51,409.89,403.38,401.01,235.6,231.27,231.38,229.95,75.36,69.57,81.74,68.66,0.91,50.25
KSR-1,2025-01-08,05:20:00,2025-01-08 05:20:00,669474.84,0.65,0.65,200.45,200.45,6506.14,6506.14,39.3,14.69,12.8,8.44,58.91,69.61,59.96,44.43,396.6,399.86,408.77,402.67,236.36,231.73,236.56,232.06,58.91,69.61,59.96,44.43,0.92,49.37
KSR-2,2025-01-08,05:20:00,2025-01-08 05:20:00,413902.71,0.8,0.8,251.8,251.8,8143.06,8143.06,48.61,14.86,18.62,14.48,76.97,70.06,80.84,71.19,409.63,404.35,406.16,403.28,228.61,232.43,233.1,229.16,76.97,70.06,80.84,71.19,0.93,49.31
KSR-1,2025-01-08,05:21:00,2025-01-08 05:21:00,669475.45,0.61,0.61,201.06,201.06,6506.75,6506.75,38.28,15.05,12.82,8.06,56.8,71.17,61.34,45.36,400.49,400.31,405.14,410.77,234.9,236.96,237.38,231.08,56.8,71.17,61.34,45.36,0.91,50.1
KSR-2,2025-01-08,05:21:00,2025-01-08 05:21:00,413903.5,0.78,0.78,252.58,252.58,8143.85,8143.85,46.45,14.81,17.86,14.04,75.15,70.02,83.03,69.7,399.11,403.21,400.01,396.85,230.87,231.11,235.85,233.31,75.15,70.02,83.03,69.7,0.91,49.57
KSR-1,2025-01-08,05:22:00,2025-01-08 05:22:00,669476.03,0.58,0.58,201.64,201.64,6507.33,6507.33,34.82,15.2,13.07,8.55,57.37,70.12,63.63,45.51,402.71,398.44,407.81,407.48,230.64,232.49,236.87,227.66,57.37,70.12,63.63,45.51,0.93,50.21
KSR-2,2025-01-08,05:22:00,2025-01-08 05:22:00,413904.24,0.74,0.74,253.33,253.33,8144.59,8144.59,46.84,15.17,18.31,14.72,71.24,68.85,81.77,68.23,403.62,399.55,402.01,407.73,229.49,236.1,235.34,234.51,71.24,68.85,81.77,68.23,0.91,50.72
KSR-1,2025-01-08,05:23:00,2025-01-08 05:23:00,669476.63,0.6,0.6,202.24,202.24,6507.93,6507.93,36.32,15.54,12.94,8.74,59.42,70.15,58.69,45.22,398.06,407.91,397.57,396.79,233.94,230.92,231.93,233.64,59.42,70.15,58.69,45.22,0.92,50.01
KSR-2,2025-01-08,05:23:00,2025-01-08 05:23:00,413905.02,0.78,0.78,254.11,254.11,8145.37,8145.37,49.42,14.62,17.27,13.73,72.29,67.42,82.25,67.95,402.48,411.59,393.28,402.8,229.99,235.28,237.23,231.29,72.29,67.42,82.25,67.95,0.91,50.8
KSR-1,2025-01-08,05:24:00,2025-01-08 05:24:00,669477.23,0.6,0.6,202.84,202.84,6508.53,6508.53,35.9,15.5,12.36,8.95,58.15,71.2,59.64,41.99,398.65,402.92,402.32,408.35,232.42,229.46,233.05,230.82,58.15,71.2,59.64,41.99,0.91,49.27
KSR-2,2025-01-08,05:24:00,2025-01-08 05:24:00,413905.74,0.72,0.72,254.83,254.83,8146.09,8146.09,45.15,14.42,18.66,14.18,71.28,69.24,77.93,68.16,400.48,413.35,403.75,407.17,230.84,235.69,236.59,228.03,71.28,69.24,77.93,68.16,0.91,49.43
KSR-1,2025-01-08,05:25:00,2025-01-08 05:25:00,669477.82,0.59,0.59,203.44,203.44,6509.12,6509.12,35.92,15.74,13.22,8.93,61.03,73.71,60.02,45.85,408.85,406.71,408.72,407.18,237.01,236.61,234.55,229.96,61.03,73.71,60.02,45.85,0.91,50.97
KSR-2,2025-01-08,05:25:00,2025-01-08 05:25:00,413906.55,0.82,0.82,255.64,255.64,8146.9,8146.9,48.93,15.12,19.08,13.97,72.38,69.22,85.13,69.69,403.39,410.12,404.23,404.17,234.67,230.8,231.22,230.91,72.38,69.22,85.13,69.69,0.91,49.45
KSR-1,2025-01-08,05:26:00,2025-01-08 05:26:00,669478.49,0.67,0.67,204.1,204.1,6509.79,6509.79,39.46,15.57,13.58,8.14,57.29,69.09,61.82,43.27,407.78,405.44,395.07,399.88,234.17,236.17,235.42,229.15,57.29,69.09,61.82,43.27,0.91,49.58
KSR-2,2025-01-08,05:26:00,2025-01-08 05:26:00,413907.31,0.75,0.75,256.4,256.4,8147.66,8147.66,46.17,15.12,18.67,13.91,72.52,67.32,79.13,68.61,394.54,402.92,401.15,401.66,233.66,230.14,229.06,235.61,72.52,67.32,79.13,68.61,0.91,49.46
KSR-1,2025-01-08,05:27:00,2025-01-08 05:27:00,669479.09,0.61,0.61,204.71,204.71,6510.39,6510.39,35.03,16.42,13.04,8.56,58.57,70.54,62.31,43.31,406.52,401.51,400.98,409.21,234.81,237.87,229.73,233.11,58.57,70.54,62.31,43.31,0.91,50.15
KSR-2,2025-01-08,05:27:00,2025-01-08 05:27:00,413908.05,0.74,0.74,257.14,257.14,8148.4,8148.4,44.9,15.49,18.64,14.07,72.46,70.44,81.37,69.28,408.1,403.31,395.91,407.27,235.22,237.74,229.01,231.14,72.46,70.44,81.37,69.28,0.93,50.37
KSR-1,2025-01-08,05:28:00,2025-01-08 05:28:00,669479.78,0.68,0.68,205.39,205.39,6511.08,6511.08,40.5,16.44,12.8,9.1,59.27,69.59,62.25,43.84,395.49,402.33,409.76,400.18,233.59,237.58,236.34,235.31,59.27,69.59,62.25,43.84,0.91,50.54
KSR-2,2025-01-08,05:28:00,2025-01-08 05:28:00,413908.85,0.8,0.8,257.94,257.94,8149.2,8149.2,48.67,14.13,18.92,14.56,75.29,68.8,79.33,69.6,405.52,411.14,398.49,399.56,237.07,230.48,234.38,233.33,75.29,68.8,79.33,69.6,0.91,50.77
KSR-1,2025-01-08,05:29:00,2025-01-08 05:29:00,669480.36,0.59,0.59,205.98,205.98,6511.66,6511.66,35.41,15.76,13.24,8.68,58.81,71.3,60.48,43.29,398.45,397.66,401.75,407.85,228.29,230.18,233.51,234.35,58.81,71.3,60.48,43.29,0.9,51.03
KSR-2,2025-01-08,05:29:00,2025-01-08 05:29:00,413909.6,0.75,0.75,258.69,258.69,8149.95,8149.95,46.26,14.81,19.06,13.91,72.18,67.22,80.14,69.66,395.97,410.46,405.28,403.27,236.09,233.02,234.44,228.84,72.18,67.22,80.14,69.66,0.93,50.9
KSR-1,2025-01-08,05:30:00,2025-01-08 05:30:00,669481.02,0.65,0.65,206.63,206.63,6512.32,6512.32,38.71,15.07,12.31,8.72,59.67,70.21,63.1,46.0,399.95,401.88,403.92,411.07,234.47,230.33,233.56,228.06,59.67,70.21,63.1,46.0,0.91,50.15
KSR-2,2025-01-08,05:30:00,2025-01-08 05:30:00,413910.39,0.79,0.79,259.48,259.48,8150.74,8150.74,46.43,14.95,18.83,14.79,70.78,69.76,79.23,67.89,408.8,411.99,402.97,405.81,230.13,236.28,228.41,232.29,70.78,69.76,79.23,67.89,0.91,49.66
KSR-1,2025-01-08,05:31:00,2025-01-08 05:31:00,669481.65,0.63,0.63,207.27,207.27,6512.95,6512.95,36.26,15.28,13.3,8.18,59.38,72.02,62.05,42.93,407.57,412.19,403.32,401.71,232.03,235.26,232.06,228.83,59.38,72.02,62.05,42.93,0.93,49.3
KSR-2,2025-01-08,05:31:00,2025-01-08 05:31:00,413911.2,0.82,0.82,260.29,260.29,8151.55,8151.55,47.03,14.31,18.27,13.77,75.78,68.82,81.13,67.79,394.8,403.42,403.47,394.96,234.27,234.26,227.92,235.49,75.78,68.82,81.13,67.79,0.92,50.71
KSR-1,2025-01-08,05:32:00,2025-01-08 05:32:00,669482.27,0.62,0.62,207.89,207.89,6513.57,6513.57,35.85,15.84,13.51,7.99,57.7,71.07,60.9,44.29,409.59,407.38,398.2,409.33,236.67,234.92,228.23,227.52,57.7,71.07,60.9,44.29,0.91,50.65
KSR-2,2025-01-08,05:32:00,2025-01-08 05:32:00,413912.05,0.84,0.84,261.14,261.14,8152.4,8152.4,49.45,14.68,18.7,14.61,72.47,69.69,84.16,67.72,401.3,401.5,406.07,406.09,233.52,235.56,231.0,231.15,72.47,69.69,84.16,67.72,0.91,49.67
KSR-1,2025-01-08,05:33:00,2025-01-08 05:33:00,669482.87,0.59,0.59,208.48,208.48,6514.17,6514.17,36.41,15.38,13.44,8.43,59.09,71.72,59.83,42.02,401.74,398.13,404.74,408.68,231.66,236.18,229.5,230.07,59.09,71.72,59.83,42.02,0.9,49.6
KSR-2,2025-01-08,05:33:00,2025-01-08 05:33:00,413912.78,0.73,0.73,261.87,261.87,8153.13,8153.13,45.72,14.81,18.77,13.91,71.52,68.59,83.22,66.07,408.38,408.49,399.63,399.12,231.55,235.3,234.64,227.74,71.52,68.59,83.22,66.07,0.92,49.54
KSR-1,2025-01-08,05:34:00,2025-01-08 05:34:00,669483.49,0.62,0.62,209.1,209.1,6514.79,6514.79,36.54,15.62,12.49,8.19,57.1,71.81,58.66,43.86,402.17,397.88,409.53,398.84,228.67,236.8,231.58,236.51,57.1,71.81,58.66,43.86,0.89,49.99
KSR-2,2025-01-08,05:34:00,2025-01-08 05:34:00,413913.57,0.8,0.8,262.66,262.66,8153.92,8153.92,46.04,14.09,17.84,14.25,76.86,69.67,82.51,68.98,395.34,405.89,394.75,405.44,228.67,230.04,231.44,228.14,76.86,69.67,82.51,68.98,0.92,49.32
KSR-1,2025-01-08,05:35:00,2025-01-08 05:35:00,669484.05,0.57,0.57,209.67,209.67,6515.35,6515.35,34.69,16.18,12.93,9.0,58.75,72.24,61.13,43.97,398.08,409.84,405.66,401.22,232.16,231.03,235.77,231.21,58.75,72.24,61.13,43.97,0.91,49.08
KSR-2,2025-01-08,05:35:00,2025-01-08 05:35:00,413914.35,0.78,0.78,263.44,263.44,8154.7,8154.7,45.89,14.81,18.24,13.74,70.63,69.1,84.09,67.34,410.22,402.71,406.21,403.08,235.11,235.73,229.75,232.48,70.63,69.1,84.09,67.34,0.94,49.92
KSR-1,2025-01-08,05:36:00,2025-01-08 05:36:00,669484.63,0.57,0.57,210.24,210.24,6515.93,6515.93,35.67,15.73,12.58,8.75,57.88,70.52,61.24,42.01,410.6,413.06,395.87,394.91,232.51,237.61,231.05,232.8,57.88,70.52,61.24,42.01,0.91,50.9
KSR-2,2025-01-08,05:36:00,2025-01-08 05:36:00,413915.1,0.75,0.75,264.19,264.19,8155.45,8155.45,45.91,14.81,18.77,14.33,75.68,66.93,79.34,69.45,406.23,407.34,397.2,406.08,228.53,230.07,236.73,227.46,75.68,66.93,79.34,69.45,0.9,50.33
KSR-1,2025-01-08,05:37:00,2025-01-08 05:37:00,669485.24,0.61,0.61,210.86,210.86,6516.54,6516.54,35.1,14.96,12.59,8.98,60.82,71.55,60.81,43.13,409.78,405.36,408.02,410.49,234.81,229.98,230.11,232.61,60.82,71.55,60.81,43.13,0.9,50.52
KSR-2,2025-01-08,05:37:00,2025-01-08 05:37:00,413915.86,0.76,0.76,264.95,264.95,8156.21,8156.21,46.32,15.26,18.77,14.03,73.17,69.35,78.64,68.8,394.2,401.04,405.31,402.44,235.28,233.67,232.75,236.57,73.17,69.35,78.64,68.8,0.91,49.31
KSR-1,2025-01-08,05:38:00,2025-01-08 05:38:00,669485.89,0.65,0.65,211.51,211.51,6517.19,6517.19,38.65,16.59,12.7,8.11,57.95,72.79,60.04,44.84,397.42,406.84,395.47,404.62,236.24,230.59,230.72,232.93,57.95,72.79,60.04,44.84,0.93,49.61
KSR-2,2025-01-08,05:38:00,2025-01-08 05:38:00,413916.67,0.8,0.8,265.75,265.75,8157.02,8157.02,46.15,14.9,17.64,14.66,75.2,67.2,82.35,68.29,404.63,414.25,406.34,407.69,231.86,237.29,231.04,230.04,75.2,67.2,82.35,68.29,0.91,50.36
KSR-1,2025-01-08,05:39:00,2025-01-08 05:39:00,669486.55,0.66,0.66,212.17,212.17,6517.85,6517.85,39.27,15.21,13.09,8.72,58.76,71.8,60.85,44.99,403.38,399.01,400.16,396.32,236.23,235.09,233.76,232.16,58.76,71.8,60.85,44.99,0.93,50.47
KSR-2,2025-01-08,05:39:00,2025-01-08 05:39:00,413917.44,0.78,0.78,266.53,266.53,8157.79,8157.79,47.96,14.25,17.78,14.81,74.54,70.31,81.25,69.34,409.12,413.99,392.58,408.32,235.0,228.51,236.3,233.21,74.54,70.31,81.25,69.34,0.9,50.91
KSR-1,2025-01-08,05:40:00,2025-01-08 05:40:00,669487.18,0.63,0.63,212.8,212.8,6518.48,6518.48,36.65,14.4,12.7,8.57,60.29,70.57,61.34,41.55,403.02,397.59,396.69,402.63,230.76,232.92,233.51,231.61,60.29,70.57,61.34,41.55,0.91,49.91
KSR-2,2025-01-08,05:40:00,2025-01-08 05:40:00,413918.24,0.8,0.8,267.33,267.33,8158.59,8158.59,48.26,14.52,17.38,14.14,72.55,70.58,83.52,70.38,400.04,409.79,399.47,404.34,227.97,227.95,231.2,233.15,72.55,70.58,83.52,70.38,0.92,50.18
KSR-1,2025-01-08,05:41:00,2025-01-08 05:41:00,669487.77,0.59,0.59,213.39,213.39,6519.07,6519.07,36.92,15.87,13.08,8.12,57.52,70.66,61.25,42.47,404.7,399.89,405.63,403.39,235.01,231.1,229.2,235.06,57.52,70.66,61.25,42.47,0.91,49.65
KSR-2,2025-01-08,05:41:00,2025-01-08 05:41:00,413919.01,0.77,0.77,268.1,268.1,8159.36,8159.36,45.15,15.26,18.47,14.32,74.73,71.4,79.74,69.17,397.53,400.96,406.46,405.7,230.32,233.77,233.95,229.44,74.73,71.4,79.74,69.17,0.91,49.71
KSR-1,2025-01-08,05:42:00,2025-01-08 05:42:00,669488.36,0.59,0.59,213.98,213.98,6519.66,6519.66,36.66,14.69,13.02,8.69,60.7,69.22,61.42,45.1,400.51,406.29,407.99,405.72,232.29,237.89,228.87,232.71,60.7,69.22,61.42,45.1,0.9,50.14
KSR-2,2025-01-08,05:42:00,2025-01-08 05:42:00,413919.8,0.79,0.79,268.89,268.89,8160.15,8160.15,45.09,14.57,18.9,13.6,72.89,67.88,81.61,69.39,398.41,406.22,398.57,407.89,230.3,231.51,234.19,230.35,72.89,67.88,81.61,69.39,0.94,49.87
KSR-1,2025-01-08,05:43:00,2025-01-08 05:43:00,669488.95,0.58,0.58,214.56,214.56,6520.25,6520.25,36.05,14.8,13.11,8.76,59.48,69.22,58.16,44.71,395.3,409.04,397.03,397.76,236.0,235.62,233.01,228.27,59.48,69.22,58.16,44.71,0.91,49.27
KSR-2,2025-01-08,05:43:00,2025-01-08 05:43:00,413920.62,0.82,0.82,269.71,269.71,8160.97,8160.97,48.64,13.96,18.78,13.76,73.3,66.43,82.26,68.06,406.83,406.14,405.28,399.81,227.55,232.03,234.38,230.84,73.3,66.43,82.26,68.06,0.94,49.54
KSR-1,2025-01-08,05:44:00,2025-01-08 05:44:00,669489.57,0.62,0.62,215.18,215.18,6520.87,6520.87,36.74,15.55,13.49,8.49,60.62,69.19,60.41,44.36,409.11,410.48,408.06,394.87,229.21,237.77,230.6,231.34,60.62,69.19,60.41,44.36,0.92,49.42
KSR-2,2025-01-08,05:44:00,2025-01-08 05:44:00,413921.37,0.75,0.75,270.46,270.46,8161.72,8161.72,45.15,14.49,17.36,13.89,71.57,67.79,82.63,68.82,407.44,409.1,407.39,407.96,231.81,232.73,231.93,231.27,71.57,67.79,82.63,68.82,0.92,50.27
KSR-1,2025-01-08,05:45:00,2025-01-08 05:45:00,669490.16,0.6,0.6,215.78,215.78,6521.46,6521.46,37.07,14.76,13.03,8.51,56.35,71.53,60.36,43.58,398.21,400.58,402.98,397.98,234.42,231.86,233.64,228.34,56.35,71.53,60.36,43.58,0.91,50.82
KSR-2,2025-01-08,05:45:00,2025-01-08 05:45:00,413922.18,0.8,0.8,271.26,271.26,8162.53,8162.53,46.97,14.32,18.0,13.91,70.27,66.95,82.08,70.55,399.21,412.81,398.77,411.0,228.18,232.3,230.17,228.25,70.27,66.95,82.08,70.55,0.93,49.33
KSR-1,2025-01-08,05:46:00,2025-01-08 05:46:00,669490.8,0.63,0.63,216.41,216.41,6522.1,6522.1,38.42,15.8,12.57,8.25,59.57,70.07,58.93,42.28,400.38,399.49,404.27,402.03,236.6,235.93,232.38,236.38,59.57,70.07,58.93,42.28,0.92,49.29
KSR-2,2025-01-08,05:46:00,2025-01-08 05:46:00,413922.9,0.72,0.72,271.99,271.99,8163.25,8163.25,45.33,15.74,18.58,14.28,71.75,66.92,81.31,69.23,400.56,407.64,400.06,397.89,232.45,237.84,232.66,228.12,71.75,66.92,81.31,69.23,0.92,49.09
KSR-1,2025-01-08,05:47:00,2025-01-08 05:47:00,669491.36,0.57,0.57,216.98,216.98,6522.66,6522.66,35.05,14.78,12.39,9.04,59.24,70.06,59.83,42.21,410.53,402.45,400.71,410.96,228.76,237.82,232.86,233.14,59.24,70.06,59.83,42.21,0.89,49.44
KSR-2,2025-01-08,05:47:00,2025-01-08 05:47:00,413923.74,0.83,0.83,272.82,272.82,8164.09,8164.09,47.72,14.45,18.07,15.08,71.6,69.41,80.13,69.34,409.15,404.52,401.08,405.33,234.86,229.37,232.96,228.3,71.6,69.41,80.13,69.34,0.91,49.44
KSR-1,2025-01-08,05:48:00,2025-01-08 05:48:00,669492.06,0.69,0.69,217.67,217.67,6523.36,6523.36,40.43,16.44,12.68,8.54,55.66,70.31,59.67,43.05,396.6,412.69,399.48,399.69,235.69,237.09,229.72,236.37,55.66,70.31,59.67,43.05,0.92,49.55
KSR-2,2025-01-08,05:48:00,2025-01-08 05:48:00,413924.55,0.82,0.82,273.64,273.64,8164.9,8164.9,47.65,15.0,18.4,13.8,74.06,68.43,81.99,71.1,396.92,402.71,395.35,406.92,232.9,231.23,228.17,236.71,74.06,68.43,81.99,71.1,0.93,49.18
KSR-1,2025-01-08,05:49:00,2025-01-08 05:49:00,669492.65,0.59,0.59,218.26,218.26,6523.95,6523.95,35.14,15.37,13.33,8.75,58.86,68.6,59.24,42.37,410.82,408.33,399.43,404.38,230.57,236.76,233.81,230.38,58.86,68.6,59.24,42.37,0.91,49.85
KSR-2,2025-01-08,05:49:00,2025-01-08 05:49:00,413925.32,0.77,0.77,274.41,274.41,8165.67,8165.67,45.44,15.72,18.3,14.57,73.59,66.39,83.64,69.54,408.92,405.31,406.99,398.3,229.58,234.6,234.97,228.11,73.59,66.39,83.64,69.54,0.91,49.06
KSR-1,2025-01-08,05:50:00,2025-01-08 05:50:00,669493.27,0.62,0.62,218.89,218.89,6524.57,6524.57,39.19,15.05,12.72,8.56,59.38,72.24,61.23,44.29,407.7,399.18,396.47,405.67,231.92,233.27,228.63,231.88,59.38,72.24,61.23,44.29,0.89,50.01
KSR-2,2025-01-08,05:50:00,2025-01-08 05:50:00,413926.08,0.76,0.76,275.17,275.17,8166.43,8166.43,46.87,14.65,17.72,14.34,75.41,65.0,80.38,66.17,408.95,409.38,406.17,403.45,235.37,229.79,227.69,228.67,75.41,65.0,80.38,66.17,0.93,49.46
KSR-1,2025-01-08,05:51:00,2025-01-08 05:51:00,669493.88,0.61,0.61,219.49,219.49,6525.18,6525.18,36.38,15.04,13.1,8.53,58.44,70.95,58.75,42.93,401.68,397.18,399.71,405.17,235.66,229.68,236.72,232.86,58.44,70.95,58.75,42.93,0.93,50.85
KSR-2,2025-01-08,05:51:00,2025-01-08 05:51:00,413926.85,0.77,0.77,275.94,275.94,8167.2,8167.2,44.31,14.91,18.44,14.22,70.86,66.75,82.22,69.37,397.28,414.08,402.24,395.9,231.01,229.77,234.54,229.72,70.86,66.75,82.22,69.37,0.91,50.79
KSR-1,2025-01-08,05:52:00,2025-01-08 05:52:00,669494.45,0.57,0.57,220.07,220.07,6525.75,6525.75,35.73,15.64,13.67,8.77,56.65,68.16,61.29,43.21,401.21,397.9,409.03,396.14,235.79,230.04,231.33,235.7,56.65,68.16,61.29,43.21,0.89,49.11
KSR-2,2025-01-08,05:52:00,2025-01-08 05:52:00,413927.59,0.74,0.74,276.68,276.68,8167.94,8167.94,46.84,15.29,18.19,14.67,72.74,65.52,84.78,70.07,409.88,411.37,399.1,402.41,233.44,228.27,237.15,229.59,72.74,65.52,84.78,70.07,0.93,49.72
KSR-1,2025-01-08,05:53:00,2025-01-08 05:53:00,669495.11,0.66,0.66,220.72,220.72,6526.41,6526.41,38.33,16.39,13.27,7.98,59.58,69.65,62.22,44.09,400.3,401.46,399.68,399.65,236.73,235.6,237.47,233.58,59.58,69.65,62.22,44.09,0.92,49.23
KSR-2,2025-01-08,05:53:00,2025-01-08 05:53:00,413928.38,0.78,0.78,277.46,277.46,8168.73,8168.73,46.06,15.14,18.19,14.77,72.29,69.78,83.64,69.09,409.11,412.12,392.35,405.11,235.04,234.61,228.48,232.18,72.29,69.78,83.64,69.09,0.91,49.48
KSR-1,2025-01-08,05:54:00,2025-01-08 05:54:00,669495.77,0.66,0.66,221.38,221.38,6527.07,6527.07,38.99,15.76,13.02,8.79,59.86,72.95,59.19,42.7,407.51,412.45,409.52,402.9,232.53,237.67,231.52,230.12,59.86,72.95,59.19,42.7,0.91,50.48
KSR-2,2025-01-08,05:54:00,2025-01-08 05:54:00,413929.11,0.74,0.74,278.2,278.2,8169.46,8169.46,46.33,14.09,19.16,13.94,72.49,69.96,80.46,69.42,403.57,412.81,395.42,402.51,229.61,234.02,236.31,236.44,72.49,69.96,80.46,69.42,0.9,50.08
KSR-1,2025-01-08,05:55:00,2025-01-08 05:55:00,669496.44,0.67,0.67,222.05,222.05,6527.74,6527.74,38.79,15.92,12.81,7.93,57.53,70.65,60.74,44.95,404.28,397.78,395.49,401.87,236.74,232.76,237.21,228.13,57.53,70.65,60.74,44.95,0.92,51.0
KSR-2,2025-01-08,05:55:00,2025-01-08 05:55:00,413929.91,0.8,0.8,279.0,279.0,8170.26,8170.26,48.77,14.65,17.97,13.92,75.83,68.41,83.86,69.77,404.49,403.17,399.16,397.62,231.52,231.53,233.64,228.08,75.83,68.41,83.86,69.77,0.92,50.32
KSR-1,2025-01-08,05:56:00,2025-01-08 05:56:00,669497.09,0.65,0.65,222.71,222.71,6528.39,6528.39,38.52,15.09,12.71,8.17,59.04,72.19,59.8,44.04,401.17,400.63,401.05,406.38,229.6,233.37,229.85,234.13,59.04,72.19,59.8,44.04,0.92,50.3
KSR-2,2025-01-08,05:56:00,2025-01-08 05:56:00,413930.66,0.76,0.76,279.75,279.75,8171.01,8171.01,45.42,14.83,19.07,14.51,72.05,68.31,81.77,68.06,402.78,402.33,393.43,408.74,230.62,235.95,232.62,234.21,72.05,68.31,81.77,68.06,0.91,49.06
KSR-1,2025-01-08,05:57:00,2025-01-08 05:57:00,669497.71,0.61,0.61,223.32,223.32,6529.01,6529.01,38.15,16.5,12.82,8.96,60.34,71.15,59.76,43.29,405.52,409.26,397.27,405.22,235.25,229.78,230.1,232.35,60.34,71.15,59.76,43.29,0.9,49.21
KSR-2,2025-01-08,05:57:00,2025-01-08 05:57:00,413931.41,0.74,0.74,280.49,280.49,8171.76,8171.76,46.38,14.68,18.91,14.5,74.6,68.54,81.88,69.9,395.37,409.23,407.3,401.9,230.55,230.43,236.32,236.37,74.6,68.54,81.88,69.9,0.92,50.17
KSR-1,2025-01-08,05:58:00,2025-01-08 05:58:00,669498.37,0.66,0.66,223.98,223.98,6529.67,6529.67,39.5,15.81,13.21,8.07,61.45,70.9,61.66,41.6,403.41,398.13,405.72,401.59,235.09,238.04,230.6,228.42,61.45,70.9,61.66,41.6,0.89,49.3
KSR-2,2025-01-08,05:58:00,2025-01-08 05:58:00,413932.22,0.82,0.82,281.31,281.31,8172.57,8172.57,46.81,14.22,18.59,13.88,76.13,66.25,82.1,69.89,399.47,401.59,406.55,410.83,232.0,230.59,232.14,235.08,76.13,66.25,82.1,69.89,0.93,49.44
KSR-1,2025-01-08,05:59:00,2025-01-08 05:59:00,669498.97,0.61,0.61,224.59,224.59,6530.27,6530.27,36.74,14.78,12.52,8.3,61.02,72.6,60.18,45.5,408.1,409.19,405.3,399.66,233.82,232.9,229.93,234.37,61.02,72.6,60.18,45.5,0.92,49.08
KSR-2,2025-01-08,05:59:00,2025-01-08 05:59:00,413933.01,0.79,0.79,282.1,282.1,8173.36,8173.36,47.39,14.03,18.04,15.0,70.92,67.38,82.47,70.68,394.33,410.11,400.72,403.65,235.85,231.16,229.23,235.63,70.92,67.38,82.47,70.68,0.94,49.33
KSR-1,2025-01-08,06:00:00,2025-01-08 06:00:00,669499.54,0.57,0.57,225.16,225.16,6530.84,6530.84,35.75,15.5,13.66,8.8,58.44,72.34,59.46,42.43,409.19,406.65,398.65,398.96,229.56,232.64,234.19,231.41,58.44,72.34,59.46,42.43,0.93,50.83
KSR-2,2025-01-08,06:00:00,2025-01-08 06:00:00,413933.8,0.79,0.79,282.89,282.89,8174.15,8174.15,45.18,15.52,18.36,14.61,71.3,69.68,81.98,69.44,405.3,406.09,396.21,402.84,230.13,235.55,230.68,233.44,71.3,69.68,81.98,69.44,0.93,49.84
KSR-1,2025-01-08,06:01:00,2025-01-08 06:01:00,669500.15,0.61,0.61,225.77,225.77,6531.45,6531.45,37.88,15.92,12.32,8.85,55.71,71.04,62.3,43.72,406.36,399.44,398.2,404.05,227.94,235.53,231.58,232.48,55.71,71.04,62.3,43.72,0.92,49.71
KSR-2,2025-01-08,06:01:00,2025-01-08 06:01:00,413934.59,0.79,0.79,283.68,283.68,8174.94,8174.94,47.12,15.26,19.06,14.69,71.46,67.0,81.1,71.01,398.58,404.65,402.2,409.85,232.26,232.96,233.18,233.48,71.46,67.0,81.1,71.01,0.93,48.96
KSR-1,2025-01-08,06:02:00,2025-01-08 06:02:00,669500.8,0.65,0.65,226.41,226.41,6532.1,6532.1,38.29,15.04,12.94,8.43,57.83,72.6,61.23,46.12,407.45,411.74,395.5,395.15,231.16,235.7,231.69,228.06,57.83,72.6,61.23,46.12,0.89,50.01
KSR-2,2025-01-08,06:02:00,2025-01-08 06:02:00,413935.4,0.81,0.81,284.49,284.49,8175.75,8175.75,48.15,15.05,18.41,13.87,75.95,66.74,80.67,68.78,403.08,412.16,405.98,403.48,233.56,230.99,232.91,229.75,75.95,66.74,80.67,68.78,0.95,49.01
KSR-1,2025-01-08,06:03:00,2025-01-08 06:03:00,669501.38,0.58,0.58,226.99,226.99,6532.68,6532.68,36.25,15.7,13.28,8.93,56.64,69.51,59.67,41.56,398.36,409.76,407.71,403.12,231.29,234.1,235.48,231.81,56.64,69.51,59.67,41.56,0.92,49.19
KSR-2,2025-01-08,06:03:00,2025-01-08 06:03:00,413936.19,0.79,0.79,285.28,285.28,8176.54,8176.54,49.17,14.76,18.18,14.0,75.64,69.0,82.26,68.73,410.19,411.32,392.22,405.36,232.34,229.17,228.92,236.01,75.64,69.0,82.26,68.73,0.93,49.89
